Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
160,13671,3425.449,4068.699,3770.294,4805.286,1270.803,4691.063,1203.893,3582.407,12055114348,9215629.578,12782.194,9906138.42,12247.188,0.842,3.781,0.264,0.713,0.508,0.257,0.709,0.93,0.07,0.958,1.509,0,36862518.31,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.275,0.785,2.967,0.337,39624553.68,2520.548,0.731,1271.122,4673.61,0,21.364,3.897,4670.557,2326.187
331,22766,5382.187,6560.277,3605.684,9045.611,3546.292,9120.986,3473.987,3551.366,60561787845,22751363.75,20609.716,23605760.57,19872.147,0.82,2.551,0.392,0.595,0.354,0.381,0.673,0.964,0.036,0.964,0.709,0,91005455.02,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.509,0.399,1.017,0.984,94423042.3,3575.988,0.771,3600.516,8995.421,0,23.03,2.626,7760.485,3218.064
267,20220,3486.899,4138.641,3576.098,5525.227,1204.448,5195.211,994.86,3541.957,12460807333,9549233.437,13001.925,10124077.8,12608.261,0.843,4.587,0.218,0.631,0.398,0.191,0.71,0.943,0.057,0.97,1.435,0,38196933.75,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.545,0.647,2.969,0.337,40496311.19,2390.273,0.726,3577.553,5275.28,0,24.516,5.222,4750.529,2885.289
166,13849,3680.923,4119.098,3387.158,5370.623,1600.888,5562.098,1510.24,3518.919,15248233603,10641509.06,12940.527,11079126.36,12698.855,0.894,3.355,0.298,0.685,0.47,0.272,0.799,0.961,0.039,0.981,1.238,0,42566036.22,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.586,0.631,2.116,0.473,44316505.43,2494.023,0.864,2188.206,5203.131,0,25.417,3.683,4346.632,2262.653
271,20293,3687.482,5676.245,4181.492,7067.822,1127.941,7330.293,945.228,3515.526,17454277806,10679470.06,17832.451,13871792.79,16323.025,0.65,6.266,0.16,0.522,0.272,0.129,0.422,0.77,0.23,0.915,1.34,0,42717880.25,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.69,0.592,3.707,0.27,55487171.17,2654.716,0.622,3977.745,5642.878,0,37.034,7.755,8595.054,1805.394
235,19115,2813.744,3784.1,3670.408,4855.649,1265.92,4673.03,1150.847,3515.087,11813173062,6218120.098,11888.102,7122848.034,11326.086,0.744,3.836,0.261,0.579,0.336,0.246,0.553,0.873,0.127,0.953,1.012,0,24872480.39,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.323,0.756,2.899,0.345,28491392.14,2468.164,0.649,1871.87,4641.422,0,25,4.061,5383.585,1907.136
127,12452,3336.476,3683.36,3563.39,4682.694,2204.274,4148.965,2295.233,3512.491,19258542496,8743108.749,11571.618,8941707.611,11420.94,0.906,2.124,0.471,0.713,0.508,0.553,0.821,0.978,0.022,0.987,0.847,0,34972435,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.314,0.761,1.617,0.619,35766830.44,2883.832,0.813,2207.021,4020.017,0,22.031,1.808,3735.005,2293.979
148,13223,2944.601,3706.578,3579.675,4736.756,678.316,4790.89,576.031,3503.67,6022196764,6809933.186,11644.56,7167843.819,11124.029,0.794,6.983,0.143,0.622,0.386,0.12,0.631,0.95,0.05,0.955,2.119,0,27239732.74,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.323,0.756,5.277,0.189,28671375.28,2128.995,0.756,3382.24,3764.145,0,45.402,8.317,4609.379,2195.183
175,14161,3215.172,3735.295,3562.65,4654.567,1104.114,4172.161,1057.892,3498.488,9586604087,8118921.28,11734.776,8836403.847,11367.768,0.861,4.216,0.237,0.691,0.477,0.254,0.741,0.919,0.081,0.969,1.58,0,32475685.12,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.306,0.765,3.227,0.31,35345615.39,2333.382,0.773,3500.421,3846.876,0,22.319,3.944,4052.392,2603.197
190,14525,3113.816,4553.999,3539.094,5621.243,722.444,4857.779,611.436,3495.182,7525357729,7615101.337,14306.81,8532594.681,11525.813,0.684,7.781,0.129,0.554,0.307,0.126,0.468,0.892,0.108,0.806,1.875,0,30460405.35,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.588,0.63,4.899,0.204,34130378.72,2130.769,0.727,2017.842,4368.781,0,67.929,7.945,8577.443,1343.872
232,19001,3084.146,3783.343,3504.775,4494.987,1018.577,4276.832,968.3,3463.575,8401971319,7470672.131,11885.722,7953170.776,10926.645,0.815,4.413,0.227,0.686,0.471,0.226,0.665,0.939,0.061,0.919,1.632,0,29882688.52,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.283,0.78,3.441,0.291,31812683.11,2261.676,0.721,3459.496,4234.167,0,43.232,4.417,4907.389,2150.816
263,20073,2991.994,3615.586,3393.789,4615.086,741.817,4412.071,688.747,3456.286,6083589644,7030904.77,11358.698,7385304.928,10882.193,0.828,6.221,0.161,0.648,0.42,0.156,0.685,0.952,0.048,0.958,2.054,0,28123619.08,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.36,0.735,4.575,0.219,29541219.71,2067.803,0.812,3308.712,4169.01,0,35.432,6.406,4426.276,411.311
135,12734,3002.88,3555.787,3666.304,4816.88,1447.628,4513.059,1343.025,3447.514,13385969679,7082162.38,11170.835,7577936.649,10775.773,0.845,3.327,0.301,0.623,0.389,0.298,0.713,0.935,0.065,0.965,1.016,0,28328649.52,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.314,0.761,2.533,0.395,30311746.6,2556.966,0.779,3345.304,3668.704,0,29.529,3.36,4157.125,2626.067
185,14468,2630.911,3394.934,3597.432,4317.226,754.647,4218.189,594.11,3446.666,6136773008,5436285.496,10665.499,5722979.069,9959.351,0.775,5.721,0.175,0.609,0.371,0.141,0.601,0.95,0.05,0.934,1.669,0,21745141.98,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.2,0.833,4.767,0.21,22891916.28,2176.04,0.708,3523.814,3942.219,0,44.898,7.1,5261.027,2040.238
4,5651,3145.541,4212.112,3376.089,4479.955,377.56,4119.077,342.58,3444.967,2990010004,7771066.666,13232.739,8437696.457,11042.856,0.747,11.866,0.084,0.702,0.493,0.083,0.558,0.921,0.079,0.835,4.594,0,31084266.66,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.327,0.754,8.942,0.112,33750785.83,1876.825,0.807,3354.563,3984.808,0,58.909,12.024,6681.207,1613.896
40,8414,4166.655,4915.779,3825.126,6704.729,2175.152,6261.533,2024.026,3426.49,29208895777,13635306.36,15443.374,14096138,15102.118,0.848,3.082,0.324,0.621,0.386,0.323,0.718,0.967,0.033,0.978,0.935,0,54541225.43,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.753,0.571,1.759,0.569,56384552,3000.139,0.736,3402.178,5420.036,0,19.2,3.094,5229.186,2738.129
178,14330,5620.101,8262.362,3749.414,11630.283,3666.759,11464.603,3334.405,3392.973,83721057680,24807224.27,25956.976,28427591.32,23481.041,0.68,3.172,0.315,0.483,0.234,0.291,0.463,0.873,0.127,0.905,0.582,0,99228897.1,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.102,0.322,1.023,0.978,113710365.3,3708.086,0.671,3685.28,8088.984,0,37.183,3.438,12062.497,2312.207
233,19013,3127.412,3861.939,3298.773,4391.379,1001.42,3948.275,946.7,3352.977,7595711780,7681750.298,12132.639,8251068.115,10770.477,0.81,4.385,0.228,0.712,0.507,0.24,0.656,0.931,0.069,0.888,1.747,0,30727001.19,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.331,0.751,3.294,0.304,33004272.46,2150.097,0.792,1754.895,3388.286,0,50.833,4.171,5707.065,1764.42
87,10030,3270.201,3895.067,3346.793,5657.75,608.896,5340.101,544.649,3325.141,6036909857,8399217.606,12236.713,8808325.768,11597.528,0.84,9.292,0.108,0.578,0.334,0.102,0.705,0.954,0.046,0.948,2.438,0,33596870.42,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.69,0.592,5.496,0.182,35233303.07,1977.845,0.776,3343.599,4579.79,0,37.419,9.805,4573.24,2337.234
95,10223,3583.558,4846.857,3455.842,4859.397,3386.327,4580.904,3240.34,3273.752,29775823953,10085995.67,15226.85,10975970.27,12415.949,0.739,1.435,0.697,0.737,0.544,0.707,0.547,0.919,0.081,0.815,0.613,0,40343982.7,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.406,0.711,1.021,0.98,43903881.07,3421.084,0.722,3440.142,3590.523,0,60.778,1.414,6842.875,1552.22
9,5914,3020.753,4057.261,3618.856,5579.517,901.131,5118.195,828.677,3249.18,9526965157,7166717.529,12746.26,8004934.311,12191.415,0.745,6.192,0.162,0.541,0.293,0.162,0.554,0.895,0.105,0.956,1.425,0,28666870.12,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.542,0.649,4.016,0.249,32019737.24,2259.994,0.712,1673.583,5305.606,0,26.753,6.176,5218.815,1868.585
333,22928,2567.397,2946.13,3316.865,4506.849,1225.139,4200.404,1197.868,3233.178,9589252364,5176973.343,9255.539,5373046.875,9015.018,0.871,3.679,0.272,0.57,0.325,0.285,0.759,0.964,0.036,0.974,0.938,0,20707893.37,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.359,0.736,2.707,0.369,21492187.5,2271.002,0.781,3385.188,1559.141,0,24.146,3.507,3142.614,981.501
177,14323,3801.358,5150.578,3417.271,6112.891,3240.854,5505.056,3125.606,3227.071,35447384540,11349258.42,16181.019,12485345.84,14560.358,0.738,1.886,0.53,0.622,0.387,0.568,0.545,0.909,0.091,0.9,0.573,0,45397033.69,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.789,0.559,1.054,0.948,49941383.36,3329.062,0.61,4104.374,4335.074,0,40.551,1.761,6820.323,1775.355
205,15372,3492.376,4395.13,3526.355,5219.105,2633.482,4790.551,2559.139,3226.853,25377632927,9579256.058,13807.707,10362869.26,12202.448,0.795,1.982,0.505,0.669,0.448,0.534,0.631,0.924,0.076,0.884,0.697,0,38317024.23,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.48,0.676,1.339,0.747,41451477.05,3079.919,0.738,2919.581,3458.38,0,43.178,1.872,5973.402,1913.849
227,18768,3238.24,4348.78,3761.025,5764.071,1467.945,5495.258,1351.24,3226.655,16662640390,8235839.844,13662.094,9379281.044,12279.767,0.745,3.927,0.255,0.562,0.316,0.246,0.554,0.878,0.122,0.899,0.973,0,32943359.38,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.533,0.652,2.562,0.39,37517124.18,2614.485,0.661,1700.42,3913.382,0,29.057,4.067,6373.35,1967.295
260,19981,3164.336,3978.321,3321.666,5632.932,603.479,5489.302,597.116,3217.883,5912229826,7864209.652,12498.262,8241481.781,12161.146,0.795,9.334,0.107,0.562,0.316,0.109,0.633,0.954,0.046,0.973,2.313,0,31456838.61,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.696,0.59,5.504,0.182,32965927.12,1962.573,0.831,1387.475,5004.598,0,28.148,9.193,4980.539,499.091
12,6274,4952.787,8023.331,3610.207,11634.002,3429.749,11365.311,3108.055,3174.312,75426200279,19265893.94,25206.036,26607091.9,23450.51,0.617,3.392,0.295,0.426,0.181,0.273,0.381,0.724,0.276,0.93,0.483,0,77063575.75,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.223,0.31,1.053,0.95,106428367.6,3519.978,0.561,3430.861,8261.877,0,26.207,3.657,11920.487,1757.977
208,15439,2654.752,3640.049,3357.985,5299.208,817.706,5050.735,742.468,3163.048,7618780138,5535258.293,11435.553,6160504.818,10692.171,0.729,6.481,0.154,0.501,0.251,0.147,0.532,0.899,0.101,0.935,1.277,0,22141033.17,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.578,0.634,4.107,0.244,24642019.27,2087.845,0.695,3416.598,3436.805,0,34.805,6.803,5617.654,1552.318
136,12739,2867.915,3365.659,3229.736,4254.994,1148.487,3962.951,1035.44,3149.91,8264009303,6459851.265,10573.53,6832849.026,9811.438,0.852,3.705,0.27,0.674,0.454,0.261,0.726,0.945,0.055,0.928,1.322,0,25839405.06,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.317,0.759,2.812,0.356,27331396.1,2189.112,0.769,2293.493,3152.546,0,44.607,3.827,4403.858,2088.644
340,24284,3336.49,5163.576,3601.891,7269.699,802.284,7365.731,779.049,3123.849,10999527136,8743182.182,16221.853,10932034.49,15141.574,0.646,9.061,0.11,0.459,0.211,0.106,0.418,0.8,0.2,0.933,1.499,0,34972728.73,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.018,0.495,4.49,0.223,43728137.97,2202.088,0.637,802.346,6528.231,0,21.067,9.455,7228.623,1386.169
56,9160,2704.047,3584.943,3295.214,5265.88,460.692,5303.528,385.108,3118.314,4185660512,5742730.141,11262.431,6125929.356,11019.663,0.754,11.43,0.087,0.514,0.264,0.073,0.569,0.937,0.063,0.978,2.367,0,22970920.56,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.598,0.626,7.153,0.14,24503717.42,1877.953,0.732,3238.591,4855.363,0,25,13.772,4722.076,374.045
17,6796,2961.415,3394.95,3194.069,4127.334,903.073,4127.744,912.974,3110.294,6233546530,6887926.579,10665.55,7078816.414,10292.521,0.872,4.57,0.219,0.718,0.515,0.221,0.761,0.973,0.027,0.965,1.848,0,27551706.31,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.292,0.774,3.537,0.283,28315265.66,2048.571,0.779,3197.379,3876.887,0,31.609,4.521,3518.849,890.351
10,6099,2720.789,3495.503,3328.091,4486.948,668.487,4431.446,585.409,3099.389,5226820829,5814059.734,10981.447,6352217.197,10501.375,0.778,6.712,0.149,0.606,0.368,0.132,0.606,0.915,0.085,0.956,1.938,0,23256238.94,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.348,0.742,4.979,0.201,25408868.79,1998.289,0.689,682.281,4240.056,0,38.046,7.57,4867.442,1875.998
306,21814,3155.553,3549.77,3214.243,4815.986,1295.088,4620.995,1273.25,3098.742,10496920962,7820611.954,11151.932,8241686.821,10892.99,0.889,3.719,0.269,0.655,0.429,0.276,0.79,0.949,0.051,0.977,1.254,0,31282447.82,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.498,0.667,2.482,0.403,32966747.28,2254.666,0.732,3568.407,4070.443,0,21.22,3.629,3147.348,1003.251
164,13782,2886.364,3311.28,3045.811,4355.782,1544.259,4105.873,1423.804,3072.037,10727235055,6543226.242,10402.692,6849161.148,9921.011,0.872,2.821,0.355,0.663,0.439,0.347,0.76,0.955,0.045,0.954,0.973,0,26172904.97,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.43,0.699,1.972,0.507,27396644.59,2295.035,0.795,3047.217,3756.372,0,35.281,2.884,3790.771,2367.583
327,22569,2670.294,3243.456,3108.186,3849.287,1056.79,3746.107,838.149,3057.364,6620251587,5600259.304,10189.617,5843223.572,9806.903,0.823,3.642,0.275,0.694,0.481,0.224,0.678,0.958,0.042,0.962,1.377,0,22401037.22,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.238,0.807,2.941,0.34,23372894.29,2082.488,0.722,2438.05,3696.007,0,32.917,4.47,3857.924,434.917
246,19562,3699.139,4697.259,3363.264,7551.885,2495.532,7242.55,2165.067,3049.793,33187760283,10747098.92,14756.874,11796127.32,14104.735,0.788,3.026,0.33,0.49,0.24,0.299,0.62,0.911,0.089,0.956,0.57,0,42988395.69,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.245,0.445,1.348,0.742,47184509.28,2929.398,0.698,3239.656,4233.06,0,21.111,3.345,6833.676,2383.692
152,13415,3382.761,4728.956,3338.155,7198.689,1365.607,7006.002,1310.962,3049.117,17182409510,8987370.491,14856.454,10066147.8,14111.655,0.715,5.271,0.19,0.47,0.221,0.187,0.512,0.893,0.107,0.95,0.914,0,35949481.96,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.156,0.464,2.444,0.409,40264591.22,2351.881,0.764,1373.178,6211.872,0,21.684,5.344,7240.862,1930.048
213,15773,2587.139,3338.819,3128.353,4314.636,1037.562,4115.47,895.475,3037.125,7332844511,5256897.926,10489.209,5514395.237,10136.28,0.775,4.158,0.24,0.6,0.36,0.218,0.6,0.953,0.047,0.966,1.174,0,21027591.71,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.379,0.725,3.015,0.332,22057580.95,2082.957,0.742,1265.515,4307.807,0,44.941,4.596,4302.36,1747.303
91,10111,2738.821,3367.874,3056.933,4007.302,786.45,3894.571,750.275,3032.619,5044382160,5891380.787,10580.488,6286122.322,9692.58,0.813,5.095,0.196,0.683,0.467,0.193,0.661,0.937,0.063,0.916,1.869,0,23565523.15,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.311,0.763,3.887,0.257,25144489.29,1921.692,0.811,2861.694,3522.845,0,61.786,5.191,5761.01,1446.379
335,23073,2765.706,3344.519,3221.698,4152.769,959.674,4183.577,845.789,3028.707,6722715534,6007611.275,10507.115,6448859.215,10123.497,0.827,4.327,0.231,0.666,0.444,0.202,0.684,0.932,0.068,0.963,1.507,0,24030445.1,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.289,0.776,3.357,0.298,25795436.86,2090.686,0.817,1932.199,3823.087,0,27.255,4.946,3883.521,638.051
82,9824,2693.372,3283.476,3077.639,3877.314,996.986,3764.871,901.409,3027.521,6229255383,5697478.771,10315.343,6118484.497,9817.39,0.82,3.889,0.257,0.695,0.483,0.239,0.673,0.931,0.069,0.952,1.474,0,22789915.09,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.26,0.794,3.087,0.324,24473937.99,2037.312,0.697,3024.403,3608.826,0,37.5,4.177,4142.591,1848.536
270,20270,2686.288,3422.976,3191.401,4240.331,601.489,4139.297,537.465,3025.026,4261940256,5667543.888,10753.595,6156977.654,9776.928,0.785,7.05,0.142,0.634,0.401,0.13,0.616,0.921,0.079,0.909,2.222,0,22670175.55,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.329,0.753,5.306,0.188,24627910.61,1896.445,0.717,2876.546,4088.016,0,32.062,7.702,4531.506,1923.313
290,21255,2604.85,3314.417,3123.516,4289.09,1118.133,3965.567,980.058,3013.724,7843341802,5329117.775,10412.549,5907405.376,10098.166,0.786,3.836,0.261,0.607,0.369,0.247,0.618,0.902,0.098,0.97,1.111,0,21316471.1,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.373,0.728,2.794,0.358,23629621.51,2120.825,0.699,3169.866,3486.095,0,25.345,4.046,4103.44,518.62
298,21580,3106.453,4043.471,3184.509,6499.514,821.406,5639.631,767.37,3007.034,8901841179,7579133.511,12702.94,8482619.286,11906.796,0.768,7.913,0.126,0.478,0.228,0.136,0.59,0.893,0.107,0.937,1.42,0,30316534.04,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.041,0.49,3.877,0.258,33930477.14,2002.958,0.725,3194.726,4577.627,0,40.439,7.349,6559.906,1542.156
59,9216,3335.799,4561.421,3263.042,7718.161,1298.99,7156.507,1211.845,2999.586,17129357955,8739562.988,14330.127,9862088.203,13793.279,0.731,5.942,0.168,0.432,0.187,0.169,0.535,0.886,0.114,0.963,0.872,0,34958251.95,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.365,0.423,2.512,0.398,39448352.81,2281.016,0.73,1711.022,5103.474,0,23.014,5.905,7529,1483.209
286,21126,3406.634,4495.663,2952.01,5874.502,1411,5685.102,1318.217,2984.592,12811929042,9114666.939,14123.541,10080753.33,13738.291,0.758,4.163,0.24,0.58,0.336,0.232,0.574,0.904,0.096,0.973,1.1,0,36458667.76,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.99,0.503,2.092,0.478,40323013.31,2181.505,0.723,2976.553,5758.273,0,22.658,4.313,5482.181,884.597
210,15627,2707.077,3441.584,3097.333,4417.145,518.23,4358.035,494.33,2979.315,3712362109,5755606.651,10812.056,6307731.628,10183.866,0.787,8.524,0.117,0.613,0.376,0.113,0.619,0.912,0.088,0.942,2.514,0,23022426.61,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.426,0.701,5.977,0.167,25230926.51,1807.781,0.712,2610.073,4098.866,0,47.5,8.816,4608.986,1388.329
323,22399,3381.489,4578.772,3051.403,5206.909,2337.74,4871.796,2231.107,2977.866,19447974612,8980611.801,14384.636,9939935.684,12335.769,0.739,2.227,0.449,0.649,0.422,0.458,0.545,0.903,0.097,0.858,0.738,0,35922447.21,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.706,0.586,1.305,0.766,39759742.74,2694.571,0.773,2918.37,4116.525,0,59.638,2.184,6100.039,1589.278
146,13200,3425.281,4133.223,3340.421,6985.462,2759.771,6321.332,2706.671,2972.105,33718475170,9214722.633,12984.901,10449798.58,12300.235,0.829,2.531,0.395,0.49,0.24,0.428,0.687,0.882,0.118,0.947,0.478,0,36858890.53,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.091,0.478,1.21,0.826,41799194.34,3050.096,0.75,2934.033,3926.005,0,24.03,2.335,6381.985,2118.871
342,25337,3176.22,3964.955,2927.808,6227.171,1411.596,5666.376,1329.847,2950.443,13475424266,7923390.865,12456.272,8385306.358,11922.264,0.801,4.411,0.227,0.51,0.26,0.235,0.642,0.945,0.055,0.957,0.901,0,31693563.46,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.127,0.47,2.074,0.482,33541225.43,2169.702,0.74,2937.599,4359.985,0,26.8,4.261,5603.593,1674.743
116,11132,3103.068,4606.279,3098.66,5201.084,717.4,4929.895,695.789,2947.759,6053800290,7562623.978,14471.051,8182333.946,12179.236,0.674,7.25,0.138,0.597,0.356,0.141,0.454,0.924,0.076,0.842,2.027,0,30250495.91,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.678,0.596,4.319,0.232,32729335.79,1908.03,0.715,2008.238,5192.639,0,63.552,7.085,7294.987,1407.07
197,14867,2384.745,3397.944,3142.932,4037.996,720.09,3557.497,615.121,2942.303,4785047303,4466566.563,10674.957,5044495.583,8729.474,0.702,5.608,0.178,0.591,0.349,0.173,0.493,0.885,0.115,0.818,1.536,0,17866266.25,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.285,0.778,4.365,0.229,20177982.33,1931.511,0.723,2233.375,3164.024,0,64.342,5.783,6883.717,1127.987
309,21949,3480.228,4924.008,2866.429,7197.43,1029.352,6916.572,934.998,2940.69,11119395413,9512734.413,15469.229,10743141.17,14571.756,0.707,6.992,0.143,0.484,0.234,0.135,0.5,0.885,0.115,0.942,1.284,0,38050937.65,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.511,0.398,2.785,0.359,42972564.7,1947.891,0.794,2869.79,5977.509,0,29.639,7.397,6849.337,1164.744
31,7785,2173.57,2902.513,3141.763,3748.439,816.802,3712.934,757.513,2923.045,5036620237,3710539.341,9118.514,4088807.106,8854.456,0.749,4.589,0.218,0.58,0.336,0.204,0.561,0.907,0.093,0.971,1.212,0,14842157.36,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.193,0.838,3.846,0.26,16355228.42,1979.282,0.754,819.242,3324.709,0,20.962,4.901,3995.688,1586.447
234,19039,4041.865,5936.001,3287.96,9108.36,2119.834,7998.552,1982.285,2922.49,33240468442,12830795.29,18648.497,14527333.26,17737.307,0.681,4.297,0.233,0.444,0.197,0.248,0.464,0.883,0.117,0.951,0.665,0,51323181.15,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.77,0.361,1.551,0.645,58109333.04,2703.897,0.606,3113.176,5944.576,0,20.357,4.035,8468.208,1385.11
299,21625,2749.635,3081.592,2869.42,3832.152,899.423,3553.441,823.285,2921.524,5178448155,5937999.249,9681.106,6097677.231,9276.036,0.892,4.261,0.235,0.718,0.515,0.232,0.796,0.974,0.026,0.958,1.723,0,23751996.99,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.336,0.749,3.19,0.313,24390708.92,1884.422,0.774,2428.848,3203.959,0,39.306,4.316,2899.26,664.596
279,20686,2496.232,3104.586,3019.791,3450.74,1029.444,3613.897,850.727,2913.895,5616818169,4893953.8,9753.344,5323729.038,8958.149,0.804,3.352,0.298,0.723,0.523,0.235,0.646,0.919,0.081,0.918,1.378,0,19575815.2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.143,0.875,2.933,0.341,21294916.15,2024.617,0.751,2642.791,3338.941,0,50.102,4.248,4638.532,1559.923
199,14938,3827.297,4820.252,3199.148,6652.344,2831.097,5971.252,2582.007,2912.451,31547311707,11504673,15143.268,12524825.1,14385.406,0.794,2.35,0.426,0.575,0.331,0.432,0.63,0.919,0.081,0.95,0.611,0,46018692.02,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.079,0.481,1.13,0.885,50099300.39,3015.122,0.648,3202.829,6178.668,0,25.976,2.313,5906.828,2188.135
43,8603,3088.028,4102.421,3104.424,5999.694,1547.42,5471.483,1384.154,2909.995,15090964321,7489493.37,12888.136,8220966.339,12174.539,0.753,3.877,0.258,0.515,0.265,0.253,0.567,0.911,0.089,0.945,0.807,0,29957973.48,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.933,0.517,2.006,0.498,32883865.36,2325.922,0.732,2623.737,3455.004,0,29.444,3.953,5708.849,761.137
339,23592,3232.788,4362.288,3186.751,5395.926,906.912,5201.564,814.447,2909.133,8165410055,8208132.744,13704.531,8743320.465,12424.843,0.741,5.95,0.168,0.599,0.359,0.157,0.549,0.939,0.061,0.907,1.677,0,32832530.98,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.693,0.591,3.514,0.285,34973281.86,2046.832,0.716,2191.079,5301.057,0,55,6.387,6516.324,1560.303
253,19789,2779.958,3620.887,2871.516,4401.203,672.929,4324.76,614.508,2901.954,4452973657,6069685.459,11375.352,6457607.269,10474.29,0.768,6.54,0.153,0.632,0.399,0.142,0.589,0.94,0.06,0.921,2.049,0,24278741.84,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.533,0.652,4.267,0.234,25830429.08,1772.222,0.762,2683.619,4241.358,0,59.357,7.038,5848.176,1488.634
68,9437,2717.05,3305.84,2915.904,4990.345,710.276,4673.208,605.685,2894.116,5411644191,5798093.796,10385.603,6211266.994,9919.013,0.822,7.026,0.142,0.544,0.296,0.13,0.676,0.933,0.067,0.955,1.636,0,23192375.18,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.711,0.584,4.105,0.244,24845067.98,1813.09,0.749,2919.964,3495.982,0,24.5,7.716,4393.934,1879.561
150,13320,2711.998,3412.136,2934.736,5290.818,992.989,4668.063,885.217,2891.227,8072996188,5776553.154,10719.541,6140757.084,10305.478,0.795,5.328,0.188,0.513,0.263,0.19,0.632,0.941,0.059,0.961,1.1,0,23106212.62,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.803,0.555,2.955,0.338,24563028.34,1963.862,0.636,2703.303,4790.88,0,28.718,5.273,4816.377,1645.319
