Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
 , ,µm,µm,µm,µm,µm,µm,µm,µm,µm³,µm²,µm,µm²,µm, , , , , , , , , , , , ,µm², , , , , , , , , , , ,µm²,µm, ,µm,µm, , , ,µm,µm
1088,9017,939.279,1227.707,966.644,1582.054,749.852,1424.834,645.584,888.625,600429349.1,692913.771,3856.955,748940.17,3582.147,0.765,2.11,0.474,0.594,0.352,0.453,0.585,0.925,0.075,0.929,0.584,0,2771655.083,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.637,0.611,1.289,0.776,2995760.679,858.248,0.63,929.426,1199.393,0,64.242,2.207,1712.129,456.373
484,7779,861.655,1098.602,932.852,1416.556,427.908,1294.871,397.049,888.499,296070896.1,583118.916,3451.36,633820.534,3279.866,0.784,3.31,0.302,0.608,0.37,0.307,0.615,0.92,0.08,0.95,0.962,0,2332475.662,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.519,0.659,2.18,0.459,2535282.135,680.38,0.691,548.662,1362.058,0,52.5,3.261,1440.213,567.54
2732,16649,863.042,1191.356,884.96,1585.497,318.125,1658.903,307.781,888.368,233714443.3,584996.819,3742.756,654146.254,3596.269,0.724,4.984,0.201,0.544,0.296,0.186,0.525,0.894,0.106,0.961,1.16,0,2339987.278,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.792,0.558,2.782,0.359,2616585.016,601.542,0.763,320.991,1584.685,0,47,5.39,1508.609,261.883
3255,20862,654.502,870.679,904.44,1245.81,219.771,1163.588,202.306,888.275,129658448.3,336443.573,2735.317,368950.158,2627.706,0.752,5.669,0.176,0.525,0.276,0.174,0.565,0.912,0.088,0.961,1.229,0,1345774.293,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.377,0.726,4.115,0.243,1475800.633,562.106,0.698,220.011,1020.365,0,45.556,5.752,1193.394,515.527
2028,12803,989.538,1420.42,960.264,1475.811,556.622,1467.078,506.31,887.955,413029035,769051.254,4462.381,923681.021,3598.077,0.697,2.651,0.377,0.671,0.45,0.345,0.485,0.833,0.167,0.806,0.936,0,3076205.015,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.537,0.651,1.725,0.58,3694724.083,758.443,0.708,885.534,1417.678,0,59.149,2.898,2086.298,403.52
2427,14966,978.369,1133.471,915.562,1515.568,419.101,1425.757,428.037,887.66,304495039.7,751787.364,3560.903,790188.074,3448.238,0.863,3.616,0.277,0.646,0.417,0.3,0.745,0.951,0.049,0.968,1.184,0,3007149.458,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.655,0.604,2.185,0.458,3160752.296,667.332,0.764,595.146,1326.455,0,41.765,3.331,1173.26,747.492
3527,34005,851.167,1149.611,865.229,1759.416,240.795,1664.172,207.179,887.608,191930945.3,569009.066,3611.611,608204.544,3451.494,0.74,7.307,0.137,0.484,0.234,0.124,0.548,0.936,0.064,0.956,1.343,0,2276036.263,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.033,0.492,3.593,0.278,2432818.174,553.012,0.766,866.423,1351.433,0,42.895,8.033,1623.509,287.141
1966,12482,1023.126,1400.489,915.718,2251.616,380.577,2297.37,361.029,887.474,410863309.2,822143.912,4399.765,883386.731,4285.203,0.731,5.916,0.169,0.454,0.206,0.157,0.534,0.931,0.069,0.974,0.959,0,3288575.649,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.459,0.407,2.406,0.416,3533546.925,648.147,0.805,733.036,2150.036,0,38.462,6.363,2021.514,349.318
287,7385,838.317,987.877,874.757,1510.392,502.17,1460.316,452.636,886.736,347396967.2,551958.621,3103.508,571755.111,3063.027,0.849,3.008,0.332,0.555,0.308,0.31,0.72,0.965,0.035,0.987,0.728,0,2207834.482,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.727,0.579,1.742,0.574,2287020.445,688.463,0.816,875.654,1070.183,0,37.6,3.226,1280.11,420.958
2954,18476,813.85,1287.095,1011.402,1603.273,350.453,1515.863,314.014,886.657,297549750,520210.028,4043.529,668612.242,3643.426,0.632,4.575,0.219,0.508,0.258,0.207,0.4,0.778,0.222,0.901,0.926,0,2080840.111,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.585,0.631,2.886,0.347,2674448.967,680.927,0.64,654.043,1567.86,0,45.429,4.827,2087.789,294.736
2689,16432,823.058,1063.974,929.653,1475.862,384.066,1364.968,340.2,886.603,275911872.9,532047.927,3342.573,579614.58,3200.235,0.774,3.843,0.26,0.558,0.311,0.249,0.598,0.918,0.082,0.957,0.939,0,2128191.71,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.588,0.63,2.421,0.413,2318458.319,656.859,0.726,925.152,1224.984,0,52.813,4.012,1606.229,434.615
2149,13459,927.297,1213.703,895.721,1425.105,257.489,1451.095,255.488,885.901,172098348.8,675347.924,3812.962,735980.451,3503.378,0.764,5.535,0.181,0.651,0.423,0.176,0.584,0.918,0.082,0.919,1.84,0,2701391.697,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.591,0.629,3.479,0.287,2943921.804,576.605,0.819,734.55,1332.712,0,67.377,5.68,2115.588,411.447
3194,20271,906.223,1138.671,952.099,1564.25,382.212,1509.693,355.423,885.735,298051678,645000.517,3577.24,686726.332,3511.73,0.796,4.093,0.244,0.579,0.336,0.235,0.633,0.939,0.061,0.982,1.079,0,2580002.069,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.643,0.609,2.491,0.401,2746905.327,667.156,0.741,382.412,1396.883,0,33,4.248,1366.466,312.736
3149,19828,943.626,1134.072,910.86,1583.129,542.259,1461.45,565.676,885.456,409424230.6,699341.953,3562.793,745463.192,3475.214,0.832,2.92,0.343,0.596,0.355,0.387,0.692,0.938,0.062,0.975,0.815,0,2797367.811,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.738,0.575,1.68,0.595,2981852.77,726.56,0.727,542.42,1216.036,0,35,2.584,1344.338,558.751
615,7992,944.399,1189.353,922.77,1896.577,447.248,1931.071,404.398,884.36,409836302.7,700487.614,3736.462,768969.297,3574.966,0.794,4.241,0.236,0.498,0.248,0.209,0.631,0.911,0.089,0.957,0.826,0,2801950.455,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.055,0.487,2.063,0.485,3075877.19,685.009,0.71,933.967,1271.75,0,40,4.775,1842.51,307.824
1858,11989,846.755,981.534,941.479,1285.281,521.327,1166.186,506.373,884.238,330307159.7,563125.551,3083.58,604502.618,2982.045,0.863,2.465,0.406,0.659,0.434,0.434,0.744,0.932,0.068,0.967,0.84,0,2252502.203,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.365,0.733,1.806,0.554,2418010.473,731.403,0.833,844.923,918.276,0,36.522,2.303,1020.162,679.518
3506,30327,859.248,1173.512,895.358,1237.733,439.14,1163.749,418.359,883.787,254815216.6,579865.098,3686.697,671375.99,3194.295,0.732,2.819,0.355,0.694,0.482,0.359,0.536,0.864,0.136,0.866,1.067,0,2319460.392,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.382,0.723,2.039,0.49,2685503.96,667.249,0.739,801.758,1085.464,0,59.487,2.782,1846.441,351.812
2747,16737,774.751,886.801,857.788,1064.663,292.829,949.21,266.727,883.445,140024776.6,471426.874,2785.968,492232.382,2703.416,0.874,3.636,0.275,0.728,0.53,0.281,0.763,0.958,0.042,0.97,1.512,0,1885707.498,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.241,0.806,2.929,0.341,1968929.529,575.308,0.819,813.672,845.161,0,35,3.559,839.868,219.496
2623,16044,858.158,951.606,897.933,1161.161,503.443,1165.698,501.955,883.403,274843299.8,578394.651,2989.557,594079.614,2947.458,0.902,2.306,0.434,0.739,0.546,0.431,0.813,0.974,0.026,0.986,0.989,0,2313578.606,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.293,0.773,1.784,0.561,2376318.455,700.688,0.868,531.44,1043.19,0,34.4,2.322,858.092,482.967
1853,11962,893.715,1162.791,944.231,1498.764,435.861,1437.433,399.371,883.344,322966878.2,627318.621,3653.016,672245.324,3611.713,0.769,3.439,0.291,0.596,0.356,0.278,0.591,0.933,0.067,0.989,0.96,0,2509274.483,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.587,0.63,2.166,0.462,2688981.295,690.046,0.677,538.209,1471.784,0,31.579,3.599,1429.559,524.272
2981,18744,812.63,965.042,873.386,1172.568,288.045,1029.369,273.515,883.17,154455212.4,518651.783,3031.768,568185.985,2886.222,0.842,4.071,0.246,0.693,0.48,0.266,0.709,0.913,0.087,0.952,1.536,0,2074607.134,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.343,0.745,3.032,0.33,2272743.94,580.715,0.795,873.53,898.513,0,47.273,3.763,1136.703,584.557
1147,9187,876.121,1009.336,957.453,1103.9,632.739,1053.349,609.864,882.517,350163531.6,602861.643,3170.923,637329.757,3105.583,0.868,1.745,0.573,0.794,0.63,0.579,0.753,0.946,0.054,0.979,0.863,0,2411446.571,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.153,0.867,1.513,0.661,2549319.029,795.097,0.709,909.012,1042.069,0,27.727,1.727,1044.874,584.372
2980,18732,1250.732,2320.56,972.619,3785.477,562.099,4017.97,459.608,882.23,1083613423,1228622.317,7290.254,1457278.132,6794.88,0.539,6.735,0.148,0.33,0.109,0.114,0.29,0.843,0.157,0.932,0.577,0,4914489.269,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.892,0.257,1.73,0.578,5829112.53,767.359,0.643,973.16,1644.302,0,43.143,8.742,3899.061,349.262
1356,9903,1041.549,1498.889,957.299,2156.037,223.719,2107.12,212.06,881.846,241771999.9,852019.727,4708.899,930403.352,4606.054,0.695,9.637,0.104,0.483,0.233,0.101,0.483,0.916,0.084,0.978,1.766,0,3408078.909,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.252,0.444,4.279,0.234,3721613.407,590.509,0.73,225.522,2083.8,0,41.379,9.936,1979.351,173.24
2374,14655,855.897,1189.279,979.95,1483.536,135.289,1338.739,116.964,881.421,102982050.1,575350.583,3736.231,635895.729,3460.599,0.72,10.966,0.091,0.577,0.333,0.087,0.518,0.905,0.095,0.926,2.867,0,2301402.33,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.514,0.661,7.243,0.138,2543582.916,557.619,0.672,842.071,1398.849,0,62.5,11.446,1860.733,398.827
929,8635,1078.976,1251.046,867.224,1440.357,790.402,1442.748,813.884,881.302,516949660.7,914352.059,3930.277,947441.28,3779.431,0.862,1.822,0.549,0.749,0.561,0.564,0.744,0.965,0.035,0.962,0.803,0,3657408.237,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.661,0.602,1.097,0.911,3789765.12,828.813,0.806,853.337,1317.947,0,47.391,1.773,1331.125,703.75
555,7897,1016.959,1283.97,922.052,1655.129,615.869,1567.861,599.106,881.219,492123714.1,812262.595,4033.71,850015.402,3890.699,0.792,2.687,0.372,0.614,0.378,0.382,0.627,0.956,0.044,0.965,0.797,0,3249050.379,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.795,0.557,1.497,0.668,3400061.607,768.961,0.697,922.624,1440.015,0,39.643,2.617,1545.023,598.534
2364,14617,913.03,1250.95,880.403,1380.722,194.406,1314.716,191.116,880.441,123736043.9,654726.386,3929.977,726367.295,3404.298,0.73,7.102,0.141,0.661,0.437,0.145,0.533,0.901,0.099,0.866,2.439,0,2618905.544,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.568,0.638,4.529,0.221,2905469.179,537.404,0.771,705.483,1300.299,0,64.375,6.879,2038.971,368.137
3207,20527,706.775,970.474,978.362,1294.413,196.368,1291.976,179.294,879.501,130209034.1,392331.004,3048.833,441277.623,2932.866,0.728,6.592,0.152,0.546,0.298,0.139,0.53,0.889,0.111,0.962,1.544,0,1569324.017,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.323,0.756,4.982,0.201,1765110.493,587.365,0.719,198.923,1278.802,0,43.125,7.206,1471.894,440.133
2478,15206,820.66,1027.433,889.169,1400.992,281.081,1243.992,254.389,879.354,183336987.8,528951.526,3227.777,557572.424,3058.073,0.799,4.984,0.201,0.586,0.343,0.204,0.638,0.949,0.051,0.947,1.343,0,2115806.103,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.576,0.635,3.163,0.316,2230289.698,585.125,0.734,819.768,1159.412,0,55.185,4.89,1467.019,516.128
356,7516,848.729,987.805,858.438,1344.715,436.308,1296.887,433.382,879.272,263712704.9,565754.294,3103.282,595243.871,3040.383,0.859,3.082,0.324,0.631,0.398,0.334,0.738,0.95,0.05,0.98,0.964,0,2263017.178,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.566,0.638,1.968,0.508,2380975.485,647.373,0.8,867.533,1093.678,0,38.667,2.992,1054.367,578.668
840,8449,789.705,949.578,969.298,1152.511,312.965,1128.052,296.477,878.241,183061559.2,489800.751,2983.188,520494.461,2874.165,0.832,3.683,0.272,0.685,0.47,0.263,0.692,0.941,0.059,0.963,1.358,0,1959203.005,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.189,0.841,3.097,0.323,2081977.844,641.132,0.759,528.031,1113.521,0,49.667,3.805,1284.146,518.429
3314,21143,862.1,1126.148,934.666,1376.633,302.436,1448.315,250.283,877.444,203754329.4,583720.803,3537.899,631535.172,3275.246,0.766,4.552,0.22,0.626,0.392,0.173,0.586,0.924,0.076,0.926,1.402,0,2334883.213,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.473,0.679,3.09,0.324,2526140.69,618.551,0.782,514.652,1368.478,0,58.78,5.787,1608.515,551.704
1114,9114,1141.585,1622.901,913.399,2023.588,365.509,1855.196,338.671,877.119,353736026.5,1023544.431,5098.494,1147246.003,4533.159,0.703,5.536,0.181,0.564,0.318,0.183,0.495,0.892,0.108,0.889,1.384,0,4094177.723,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.215,0.451,2.499,0.4,4588984.013,639.454,0.658,365.983,2018.464,0,60.612,5.478,2295.489,514.203
3,5621,812.246,1247.274,1015.009,1634.326,239.115,1586.5,217.415,877.107,207689079.3,518161.416,3918.427,617631.972,3493.164,0.651,6.835,0.146,0.497,0.247,0.137,0.424,0.839,0.161,0.891,1.326,0,2072645.664,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.61,0.621,4.245,0.236,2470527.887,627.062,0.7,483.372,1158.52,0,62.75,7.297,1976.838,321.922
1518,10583,736.363,928.51,890.141,1380.282,417.218,1317.864,384.865,877.039,268403473,425866.932,2917,469095.618,2812.119,0.793,3.308,0.302,0.533,0.285,0.292,0.629,0.908,0.092,0.964,0.74,0,1703467.727,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.551,0.645,2.134,0.469,1876382.47,653.679,0.742,899.942,942.073,0,40,3.424,1249.411,302.541
176,7195,781.587,987.03,911.263,1227.696,167.606,1059.569,162.677,876.498,98179674.11,479782.403,3100.847,526797.414,2866.924,0.792,7.325,0.137,0.637,0.405,0.154,0.627,0.911,0.089,0.925,2.332,0,1919129.61,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.347,0.742,5.437,0.184,2107189.655,539.434,0.795,168.016,978.938,0,59.189,6.513,1552.042,427.622
251,7321,825.867,1175.348,887.087,1782.172,242.44,1702.078,208.691,876.488,200686643.4,535685.837,3692.465,602328.122,3544.559,0.703,7.351,0.136,0.463,0.215,0.123,0.494,0.889,0.111,0.96,1.24,0,2142743.349,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.009,0.498,3.659,0.273,2409312.487,564.763,0.737,526.219,1514.438,0,39.73,8.156,2050.838,442.933
105,7049,930.459,1497.462,955.531,2132.274,486.435,2060.459,429.659,876.35,518932681.2,679962.099,4704.417,851873.577,4339.985,0.621,4.383,0.228,0.436,0.19,0.209,0.386,0.798,0.202,0.923,0.656,0,2719848.394,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.232,0.448,1.964,0.509,3407494.307,720.983,0.659,784.307,1938.2,0,50.435,4.796,2281.233,438.96
1098,9040,1012.415,1350.361,875.152,2464.515,507.404,2625.665,480.834,876.272,573016449.9,805020.511,4242.284,891859.829,3973.019,0.75,4.857,0.206,0.411,0.169,0.183,0.562,0.903,0.097,0.937,0.644,0,3220082.045,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.816,0.355,1.725,0.58,3567439.318,691.278,0.781,656.807,1375.993,0,54.706,5.461,2675.845,305.721
829,8420,781.032,945.61,946.129,1187.153,304.136,1117.501,284.413,876.249,178864071.9,479100.943,2970.722,518903.196,2856.773,0.826,3.903,0.256,0.658,0.433,0.255,0.682,0.923,0.077,0.962,1.327,0,1916403.77,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.255,0.797,3.111,0.321,2075612.783,625.133,0.742,804.524,915.446,0,41.538,3.929,1175.112,596.229
717,8186,848.186,1283.915,1063.173,1573.131,295.479,1527.874,252.507,875.741,258757712,565030.336,4033.537,685163.558,3502.483,0.661,5.324,0.188,0.539,0.291,0.165,0.436,0.825,0.175,0.868,1.216,0,2260121.346,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.48,0.676,3.598,0.278,2740654.23,679.326,0.64,395.918,1548.296,0,64.167,6.051,2190.373,333.794
2262,14035,906.474,1111.105,952.262,1451.89,423.241,1475.126,376.867,875.705,306391229,645357.49,3490.64,708507.717,3382.555,0.816,3.43,0.292,0.624,0.39,0.255,0.666,0.911,0.089,0.969,1.05,0,2581429.958,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.525,0.656,2.25,0.444,2834030.867,687.751,0.825,509.883,1275.032,0,46.176,3.914,1287.321,662.283
62,6916,964.069,1182.474,908.271,1541.611,413.04,1524.731,379.206,875.196,302817252.9,729971.17,3714.851,779919.207,3610.598,0.815,3.732,0.268,0.625,0.391,0.249,0.665,0.936,0.064,0.972,1.146,0,2919884.682,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.697,0.589,2.199,0.455,3119676.828,660.655,0.712,884.748,1481.62,0,37.241,4.021,1358.354,303.618
1033,8877,711.459,902.783,872.204,1228.47,263.963,1119.801,243.674,875.087,148089308.3,397547.901,2836.177,436533.272,2717.083,0.788,4.654,0.215,0.579,0.335,0.218,0.621,0.911,0.089,0.958,1.226,0,1590191.603,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.408,0.71,3.304,0.303,1746133.089,568.083,0.664,874.098,1092.453,0,38.519,4.595,1181.769,538.048
2734,16669,911.474,1425.972,1015.69,2173.247,429.79,2101.786,356.274,873.89,496735542.5,652497.411,4479.825,799505.83,4351.761,0.639,5.057,0.198,0.419,0.176,0.17,0.409,0.816,0.184,0.971,0.699,0,2609989.643,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.14,0.467,2.363,0.423,3198023.319,722.74,0.615,433.793,1851.571,0,33.333,5.899,2074.315,392.236
2045,12895,824.059,1199.529,914.124,1640.552,300.509,1763.825,256.161,873.667,235966973.6,533342.898,3768.432,620111.644,3598.761,0.687,5.459,0.183,0.502,0.252,0.145,0.472,0.86,0.14,0.955,1.082,0,2133371.592,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.795,0.557,3.042,0.329,2480446.577,607.316,0.627,960.421,1315.304,0,54.615,6.886,1614.627,164.177
1395,10054,944.885,1209.771,910.026,1610.799,371.421,1523.562,346.682,873.542,285075931.9,701209.962,3800.608,758887.947,3499.812,0.781,4.337,0.231,0.587,0.344,0.228,0.61,0.924,0.076,0.921,1.172,0,2804839.849,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.77,0.565,2.45,0.408,3035551.786,640.723,0.748,910.062,1344.785,0,59.434,4.395,1899.002,436.422
1393,10050,984.105,1260.136,939.602,1520.271,585.238,1371.318,556.355,873.337,437719890.3,760629.356,3958.835,807141.304,3532.603,0.781,2.598,0.385,0.647,0.419,0.406,0.61,0.942,0.058,0.892,0.855,0,3042517.424,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.618,0.618,1.606,0.623,3228565.216,762.42,0.7,950.228,1357.807,0,64.894,2.465,1710.191,496.743
773,8290,1014.058,1218.874,928.869,1463.665,872.816,1408.848,836.41,873.286,621323069.8,807635.784,3829.206,849227.786,3700.264,0.832,1.677,0.596,0.693,0.48,0.594,0.692,0.951,0.049,0.966,0.632,0,3230543.137,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.576,0.635,1.064,0.94,3396911.144,900.842,0.663,1030.257,1054.511,0,37.2,1.684,1400.302,615.84
384,7573,730.979,850.608,917.068,1090.616,226.189,1025.886,198.044,873.235,118452069.3,419661.611,2672.263,435156.941,2590.578,0.859,4.822,0.207,0.67,0.449,0.193,0.739,0.964,0.036,0.969,1.701,0,1678646.445,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.189,0.841,4.054,0.247,1740627.766,571.628,0.804,773.474,957.835,0,42,5.18,950.485,144.447
1968,12488,767.626,1007.728,884.457,1170.179,206.446,1102.231,198.26,873.059,111875220.4,462795.943,3165.87,503790.021,2866.724,0.762,5.668,0.176,0.656,0.43,0.18,0.58,0.919,0.081,0.906,1.916,0,1851183.772,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.323,0.756,4.284,0.233,2015160.084,545.452,0.711,697.586,1162.923,0,55.172,5.56,1534.777,369.092
728,8201,828.707,1152.49,887.12,1379.925,407.857,1306.272,353.4,872.74,261423472.8,539376.02,3620.654,611874.759,3301.868,0.719,3.383,0.296,0.601,0.361,0.271,0.517,0.882,0.118,0.912,0.958,0,2157504.082,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.556,0.643,2.175,0.46,2447499.037,647.488,0.694,753.624,1379.925,0,59.231,3.696,1546.676,524.7
493,7788,771.953,1163.29,958.312,1140.639,184.31,1062.876,162.133,872.434,105487723.3,468027.83,3654.584,569339.633,2880.525,0.664,6.189,0.162,0.677,0.458,0.153,0.44,0.822,0.178,0.788,2.226,0,1872111.32,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.19,0.84,5.199,0.192,2277358.532,571.311,0.687,479.164,1115.497,0,70.769,6.556,2043.268,272.713
3408,24599,758.209,956.172,875.515,1240.758,353.431,1125.487,341.067,872.406,201026533.3,451510.787,3003.901,487773.031,2855.088,0.793,3.511,0.285,0.611,0.373,0.303,0.629,0.926,0.074,0.95,1.03,0,1806043.148,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.417,0.706,2.477,0.404,1951092.124,614.473,0.771,420.427,1137.759,0,66,3.3,1641.211,296.642
1577,10824,770.972,926.768,835.819,1178.956,296.078,1131.053,269.365,872.319,152761832.3,466838.956,2911.528,489487.648,2773.343,0.832,3.982,0.251,0.654,0.428,0.238,0.692,0.954,0.046,0.953,1.337,0,1867355.824,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.411,0.709,2.823,0.354,1957950.592,565.948,0.831,626.478,1089.567,0,54.688,4.199,1269.539,560.062
1197,9345,830.386,1136.581,875.914,1515.39,432.895,1506.836,371.586,871.827,300861906.8,541564.167,3570.673,609386.086,3379.555,0.731,3.501,0.286,0.548,0.3,0.247,0.534,0.889,0.111,0.946,0.826,0,2166256.666,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.73,0.578,2.023,0.494,2437544.346,654.405,0.784,729.806,1374.512,0,50.588,4.055,1627.475,517.831
2567,15718,952.07,1279.105,907.395,1737.003,327.235,1516.642,302.509,871.412,270056778.6,711913.645,4018.427,773124.874,3740.199,0.744,5.308,0.188,0.548,0.3,0.199,0.554,0.921,0.079,0.931,1.252,0,2847654.581,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.914,0.522,2.773,0.361,3092499.495,617.315,0.65,904.228,1568.426,0,50.256,5.014,2101.979,435.035
506,7801,756.78,965.705,854.323,1215.924,416.716,1063.124,417.362,871.366,226656008.4,449809.909,3033.852,501604.795,2886.997,0.784,2.918,0.343,0.622,0.387,0.393,0.614,0.897,0.103,0.952,0.888,0,1799239.635,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.423,0.703,2.05,0.488,2006419.182,635.52,0.755,441.695,1114.065,0,45.833,2.547,1429.505,399.434
2248,13934,840.719,1055.96,890.755,1446.283,250.441,1505.616,252.568,870.938,168933515.1,555126.369,3317.397,593063.772,3180.862,0.796,5.775,0.173,0.581,0.338,0.168,0.634,0.936,0.064,0.959,1.533,0,2220505.476,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.624,0.616,3.557,0.281,2372255.087,570.598,0.816,890.963,1022.971,0,47.931,5.961,1587.056,524.115
863,8492,739.49,926.815,891.059,1134.07,225.087,1021.855,200.808,870.79,119095687.4,429491.788,2911.674,467231.84,2702.714,0.798,5.038,0.198,0.652,0.425,0.197,0.637,0.919,0.081,0.928,1.683,0,1717967.153,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.273,0.786,3.959,0.253,1868927.36,558.073,0.825,406.561,949.351,0,53.03,5.089,1213.974,522.966
2711,16546,799.921,993.128,879.418,1205.599,266.943,1124.025,241.872,870.593,148188775.7,502555.668,3120.005,549897.254,2806.932,0.805,4.516,0.221,0.664,0.44,0.215,0.649,0.914,0.086,0.9,1.562,0,2010222.673,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.371,0.729,3.294,0.304,2199589.014,573.181,0.802,821.014,995.999,0,62.564,4.647,1605.853,419.165
2665,16303,912.512,1102.655,889.447,1399.888,394.286,1380.485,373.498,870.558,257053447.2,653983.533,3464.093,702783.823,3375.226,0.828,3.55,0.282,0.652,0.425,0.271,0.685,0.931,0.069,0.974,1.185,0,2615934.134,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.574,0.635,2.256,0.443,2811135.292,641.866,0.734,890.057,1328.25,0,33.529,3.696,1256.789,517.519
1330,9837,1082.913,1352.131,928.917,1665.444,856.498,1633.13,786.25,870.482,693797000.6,921036.124,4247.845,975866.735,4196.157,0.801,1.944,0.514,0.65,0.423,0.481,0.641,0.944,0.056,0.988,0.646,0,3684144.497,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.793,0.558,1.085,0.922,3903466.94,892.708,0.625,911.151,1519.394,0,25.789,2.077,1540.869,614.552
1036,8882,1203.582,1708.053,993.087,2199.603,947.716,2028.512,831.66,870.292,1083947837,1137735.248,5366.008,1214544.415,4947.025,0.705,2.321,0.431,0.547,0.299,0.41,0.497,0.937,0.063,0.922,0.546,0,4550940.99,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.215,0.451,1.048,0.954,4858177.662,970.401,0.62,993.504,1717.235,0,42.8,2.439,2484.86,490.006
1210,9382,907.559,1141.699,895.17,1359.726,336.194,1304.527,296.85,869.925,214262414.9,646903.694,3586.753,704034.746,3303.203,0.795,4.044,0.247,0.667,0.445,0.228,0.632,0.919,0.081,0.921,1.415,0,2587614.775,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.519,0.658,2.663,0.376,2816138.983,615.682,0.736,895.616,1262.069,0,44.571,4.395,1522.989,528.667
