Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
8295,17592,758.665,1145.335,734.114,1640.256,281.933,1690.037,238.72,714.126,177753944.6,452053.1,3598.176,531019.926,3475.192,0.662,5.818,0.172,0.463,0.214,0.141,0.439,0.851,0.149,0.966,0.978,0,1808212.399,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.234,0.448,2.604,0.384,2124079.704,508.023,0.65,735.039,1373.479,0,35.385,7.08,1568.873,208.599
413,7284,736.11,858.828,720.876,952.665,712.07,878.132,687.789,714.053,256048302.4,425574.273,2698.089,461561.68,2576.547,0.857,1.338,0.747,0.773,0.597,0.783,0.735,0.922,0.078,0.955,0.627,0,1702297.091,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.322,0.757,1.012,0.988,1846246.719,716.473,0.709,744.074,744.581,0,43.636,1.277,917.66,499.316
1907,8239,547.673,980.716,729.845,1062.404,410.598,1162.905,342.926,712.995,166699956.8,235577.196,3081.01,385529.459,2520.813,0.558,2.587,0.386,0.516,0.266,0.295,0.312,0.611,0.389,0.818,0.54,0,942308.784,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.456,0.687,1.778,0.563,1542117.834,570.221,0.538,780.661,793.088,0,49,3.391,1565.895,222.15
9760,20437,491.656,773.651,785.049,1092.742,135.094,1099.227,106.994,709.784,60680451.45,189850.613,2430.495,244692.937,2101.686,0.636,8.089,0.124,0.45,0.202,0.097,0.404,0.776,0.224,0.865,1.286,0,759402.454,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.392,0.718,5.811,0.172,978771.746,460.072,0.721,394.917,588.878,0,66.41,10.274,1703.13,181.765
1553,8006,781.078,1174.879,781.312,1291.463,722.447,1088.403,669.365,709.232,381690100,479157.865,3690.99,675335.526,3364.841,0.665,1.788,0.559,0.605,0.366,0.615,0.442,0.71,0.29,0.912,0.514,0,1916631.46,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.653,0.605,1.081,0.925,2701342.106,751.879,0.534,783.897,1040.52,0,48.966,1.626,1577.983,311.132
8042,17010,698.129,828.406,716.751,1013.85,232.868,980.871,212.376,706.452,88603490.95,382790.029,2602.513,407860.577,2452.494,0.843,4.354,0.23,0.689,0.474,0.217,0.71,0.939,0.061,0.942,1.621,0,1531160.116,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.415,0.707,3.078,0.325,1631442.308,474.809,0.773,746.864,884.335,0,65.667,4.619,1056.057,427.495
1966,8282,693.242,922.458,690.536,1041.207,512.249,983.02,491.29,705.197,192842396.8,377450.526,2897.986,455326.647,2654.781,0.752,2.033,0.492,0.666,0.443,0.5,0.565,0.829,0.171,0.916,0.708,0,1509802.103,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.508,0.663,1.348,0.742,1821306.586,601.392,0.656,690.815,900.376,0,44.815,2.001,1136.169,359.336
5388,11846,729.683,1080.695,767.791,1365.662,304.976,1314.612,268.584,701.807,167436523.5,418175.012,3395.104,509226.68,3123.437,0.675,4.478,0.223,0.534,0.285,0.204,0.456,0.821,0.179,0.92,1.004,0,1672700.047,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.779,0.562,2.518,0.397,2036906.719,536.384,0.624,305.928,1253.92,0,51.515,4.895,1665.604,295.994
2454,8634,576.716,881.45,724.942,1018.29,441.442,954.126,375.567,701.083,170626673.7,261224.21,2769.157,360137.671,2425.776,0.654,2.307,0.434,0.566,0.321,0.394,0.428,0.725,0.275,0.876,0.581,0,1044896.841,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.405,0.712,1.642,0.609,1440550.685,583.192,0.562,549.545,872.009,0,54.167,2.54,1364.775,197.181
10615,24361,582.237,808.304,762.029,1113.18,214.798,1055.85,196.343,696.145,95403747.35,266250.134,2539.363,320420.861,2368.78,0.72,5.182,0.193,0.523,0.274,0.186,0.519,0.831,0.169,0.933,1.114,0,1065000.534,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.461,0.685,3.548,0.282,1281683.445,488.413,0.771,478.388,861.606,0,43.462,5.378,1392.531,250.67
2273,8503,647.041,1085.678,737.143,1347.76,289.36,1275.759,256.358,693.423,150522444,328815.997,3410.758,450722.158,2787.675,0.596,4.658,0.215,0.48,0.23,0.201,0.355,0.73,0.27,0.817,0.843,0,1315263.987,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.828,0.547,2.547,0.393,1802888.632,513.252,0.593,698.411,759.946,0,55.455,4.976,1759.47,212.76
8228,17450,467.082,653.545,694.332,1190.549,263.798,982.295,261.589,692.333,114178380.1,171346.679,2053.173,216170.385,1969.076,0.715,4.513,0.222,0.392,0.154,0.266,0.511,0.793,0.207,0.959,0.546,0,685386.717,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.715,0.583,2.632,0.38,864681.542,479.065,0.796,264.643,814.089,0,41.765,3.755,1672.892,121.037
2175,8435,491.094,678.602,750.558,858.637,123.101,771.775,109.39,692.016,41538784.04,189416.87,2131.89,212905.616,1961.27,0.724,6.975,0.143,0.572,0.327,0.142,0.524,0.89,0.11,0.92,1.792,0,757667.482,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.144,0.874,6.097,0.164,851622.462,436.83,0.675,171.476,745.754,0,67.742,7.055,1289.581,276.628
5820,12623,513.987,748.236,798.568,1037.855,173.481,981.787,163.408,690.736,75283571.28,207488.328,2350.654,251952.112,2206.834,0.687,5.983,0.167,0.495,0.245,0.166,0.472,0.824,0.176,0.939,1.152,0,829953.313,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.3,0.769,4.603,0.217,1007808.447,486.025,0.744,196.559,825.425,0,53.478,6.008,1310.352,298.29
10118,21484,750.642,1021.898,722.48,1296.943,334.146,1217.582,296.723,689.743,163938585.1,442542.672,3210.388,497022.331,2939.955,0.735,3.881,0.258,0.579,0.335,0.244,0.54,0.89,0.11,0.916,1.021,0,1770170.689,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.795,0.557,2.162,0.462,1988089.323,528.313,0.682,702.959,1114.746,0,56.176,4.103,1390.735,368.163
7931,16760,566.831,750.214,712.014,962.303,205.705,880.359,183.003,688.362,73797702.78,252346.247,2356.866,285434.127,2226.349,0.756,4.678,0.214,0.589,0.347,0.208,0.571,0.884,0.116,0.945,1.275,0,1009384.99,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.352,0.74,3.461,0.289,1141736.507,458.859,0.681,716.572,794.419,0,55.556,4.811,971.37,395.246
7862,16611,564.636,779.962,771.815,1135.795,171.789,1101.505,162.692,685.454,78851158.7,250395.507,2450.322,275615.901,2353.444,0.724,6.612,0.151,0.497,0.247,0.148,0.524,0.908,0.092,0.96,1.283,0,1001582.026,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.472,0.68,4.493,0.223,1102463.603,471.802,0.811,463.655,966.922,0,51.613,6.771,1319.726,329.711
2269,8498,536.607,629.046,656.167,797.952,185.209,822.116,167.871,684.725,50775233.82,226153.225,1976.205,235869.929,1944.162,0.853,4.308,0.232,0.672,0.452,0.204,0.728,0.959,0.041,0.984,1.53,0,904612.899,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.216,0.822,3.543,0.282,943479.717,420.688,0.805,317.896,770.826,0,43.333,4.897,712.702,146.616
3872,9958,759.979,1324.159,802.719,1827.3,169.012,1856.508,153.834,684.447,129804350,453620.821,4159.968,593306.541,3836.656,0.574,10.812,0.092,0.416,0.173,0.083,0.329,0.765,0.235,0.922,1.469,0,1814483.285,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.276,0.439,4.749,0.211,2373226.166,485.865,0.678,169.472,1473.983,0,55.818,12.068,2228.243,269.324
2177,8438,693.116,835.548,659.482,1069.185,226.382,996.18,204.819,684.066,83578843.55,377313.465,2624.952,400123.775,2544.89,0.83,4.723,0.212,0.648,0.42,0.206,0.688,0.943,0.057,0.969,1.559,0,1509253.86,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.621,0.617,2.913,0.343,1600495.1,442.932,0.816,634.55,965.013,0,33.6,4.864,968.655,149.643
6051,13044,655.343,928.89,809.573,1141.51,239.661,1168.461,238.082,682.822,115966212.6,337308.526,2918.195,381385.863,2599.916,0.706,4.763,0.21,0.574,0.33,0.204,0.498,0.884,0.116,0.891,1.233,0,1349234.104,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.41,0.709,3.378,0.296,1525543.451,524.617,0.784,264.272,1098.793,0,64.074,4.908,2099.869,228.78
1432,7919,594.034,686.009,689.975,801.013,252.825,774.945,251.383,682.371,73163106.66,277148.515,2155.159,288924.903,2098.143,0.866,3.168,0.316,0.742,0.55,0.324,0.75,0.959,0.041,0.974,1.369,0,1108594.06,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.161,0.861,2.729,0.366,1155699.611,471.4,0.738,681.679,690.036,0,51.905,3.083,792.566,456.559
8586,18403,663.403,757.006,679.952,864.844,502.368,760.52,483.958,681.3,154680749.7,345656.991,2378.205,372582.942,2311.751,0.876,1.722,0.581,0.767,0.588,0.636,0.768,0.928,0.072,0.972,0.796,0,1382627.964,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.272,0.786,1.353,0.739,1490331.769,591.16,0.834,617.703,657.423,0,43.846,1.571,739.363,516.175
12,5538,737.215,916.961,669.006,1209.364,312.873,1103.348,323.842,680.535,132542208.2,426852.375,2880.717,455357.492,2772.743,0.804,3.865,0.259,0.61,0.372,0.294,0.646,0.937,0.063,0.963,1.128,0,1707409.501,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.808,0.553,2.138,0.468,1821429.968,490.94,0.778,573.257,1080.65,0,45.333,3.407,1185.495,468.387
6980,14730,577.667,838.46,748.209,1063.004,172.721,1085.006,154.898,678.685,71928582.88,262086.481,2634.099,306629.241,2455.501,0.689,6.154,0.162,0.543,0.295,0.143,0.475,0.855,0.145,0.932,1.427,0,1048345.923,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.421,0.704,4.332,0.231,1226516.962,460.465,0.625,173.617,1032.156,0,55.385,7.005,1257.207,286.293
4394,10571,588.882,742.92,733.131,1029.882,255.33,1029.006,239.956,677.952,100941448.2,272361.517,2333.951,296216.756,2276.253,0.793,4.034,0.248,0.572,0.327,0.233,0.628,0.919,0.081,0.975,1.036,0,1089446.068,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.405,0.712,2.871,0.348,1184867.024,494.23,0.718,749.556,944.801,0,49.474,4.288,1049.842,484.534
3450,9503,555.714,710.459,695.1,785.876,234.559,718.33,215.31,676.606,67089046.93,242544.964,2231.972,269888.431,1988.934,0.782,3.35,0.298,0.707,0.5,0.3,0.612,0.899,0.101,0.891,1.316,0,970179.856,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.131,0.884,2.963,0.337,1079553.723,464.829,0.744,697.376,710.513,0,70.882,3.336,1104.652,269.161
2884,9013,600.379,907.79,732.065,1134.916,370.288,1123.985,327.792,675.717,161083778.5,283100.724,2851.908,379812.3,2542.003,0.661,3.065,0.326,0.529,0.28,0.292,0.437,0.745,0.255,0.891,0.674,0,1132402.897,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.55,0.645,1.977,0.506,1519249.201,551.177,0.68,528.322,932.144,0,54.444,3.429,1925.133,118.317
5906,12782,643.192,814.284,668.372,1015.069,171.188,898.516,168.723,674.202,60811375.75,324916.065,2558.149,354564.339,2365.917,0.79,5.93,0.169,0.634,0.402,0.188,0.624,0.916,0.084,0.925,1.87,0,1299664.259,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.519,0.658,3.904,0.256,1418257.356,419.78,0.703,603.57,929.586,0,57.308,5.325,1121.839,378.531
1811,8173,718.787,815.158,720.703,934.855,397.224,905.858,376.959,672.995,140131353,405779.541,2560.895,434322.774,2469.685,0.882,2.353,0.425,0.769,0.591,0.416,0.778,0.934,0.066,0.964,1.093,0,1623118.162,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.297,0.771,1.814,0.551,1737291.098,558.964,0.779,536.254,865.451,0,37.273,2.403,1002.033,404.498
8071,17076,580.483,679.859,677.204,863.235,267.956,813.943,243.656,672.673,82018232.08,264647.901,2135.84,281861.484,2085.92,0.854,3.222,0.31,0.672,0.452,0.299,0.729,0.939,0.061,0.977,1.144,0,1058591.604,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.275,0.784,2.527,0.396,1127445.936,472.58,0.763,419.931,803.396,0,41.053,3.341,758.238,339.608
4801,11036,650.226,925.366,702.605,1249.177,283.439,1280.582,259.97,671.898,130254965.1,332061.529,2907.124,384572.327,2696.257,0.703,4.407,0.227,0.521,0.271,0.203,0.494,0.863,0.137,0.927,0.938,0,1328246.117,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.778,0.562,2.479,0.403,1538289.309,493.022,0.735,678.881,940.766,0,44.444,4.926,1690.454,235.702
2415,8605,604.077,739.142,692.967,1143.469,274.197,1009.549,259.668,669.913,113762373.5,286598.802,2322.082,321999.669,2136.489,0.817,4.17,0.24,0.528,0.279,0.257,0.668,0.89,0.11,0.92,0.914,0,1146395.206,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.65,0.606,2.527,0.396,1287998.676,483.582,0.827,294.71,688.284,0,56,3.888,1508.78,263.167
1140,7747,528.073,611.739,653.949,789.713,172.429,760.943,150.224,669.735,46625504.99,219016.85,1921.836,227249.995,1875.151,0.863,4.58,0.218,0.669,0.447,0.197,0.745,0.964,0.036,0.976,1.608,0,876067.4,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.208,0.828,3.793,0.264,908999.979,413.189,0.792,184.603,678.864,0,54.737,5.065,759.691,441.047
3884,9970,452.963,759.814,647.589,1347.429,168.533,1555.935,154.616,668.802,76999911.79,161144.093,2387.026,228255.436,2168.432,0.596,7.995,0.125,0.336,0.113,0.099,0.355,0.706,0.294,0.908,0.71,0,644576.371,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.081,0.481,3.842,0.26,913021.743,408.061,0.598,296.323,625.785,0,46.875,10.063,1485.807,182.327
4717,10929,503.623,712.695,780.096,921.518,258.828,901.503,222.299,668.469,97423104.97,199205.533,2238.997,242646.694,2132.385,0.707,3.56,0.281,0.547,0.299,0.247,0.499,0.821,0.179,0.952,0.835,0,796822.131,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.181,0.847,3.014,0.332,970586.777,519.462,0.648,358.077,885.693,0,47.5,4.055,1247.933,253.162
9846,20752,670.981,780.322,676.921,987.081,244.72,1036.467,232.729,668.047,85616661.62,353598.803,2451.455,370518.655,2409.776,0.86,4.034,0.248,0.68,0.462,0.225,0.739,0.954,0.046,0.983,1.464,0,1414395.213,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.458,0.686,2.766,0.362,1482074.618,460.82,0.823,645.774,972.918,0,38.333,4.454,800.241,200.95
3426,9492,597.964,774.013,706.522,904.066,373.404,889.158,347.476,668.015,124883081,280827.969,2431.632,321354.836,2228.007,0.773,2.421,0.413,0.661,0.437,0.391,0.597,0.874,0.126,0.916,0.832,0,1123311.877,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.28,0.781,1.892,0.529,1285419.345,539.963,0.715,657.117,662.517,0,43.929,2.559,1441.451,254.88
7524,15722,623.864,803.964,685.259,1195.338,233.58,1103.89,219.301,667.09,100179942.5,305681.854,2525.727,335995.764,2400.823,0.776,5.117,0.195,0.522,0.272,0.199,0.602,0.91,0.09,0.951,1.095,0,1222727.418,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.744,0.573,2.934,0.341,1343983.054,459.42,0.739,500.244,1124.15,0,53.103,5.034,1157.287,331.194
8965,19143,703.999,807.814,666.178,1020.312,271.13,1018.091,268.496,665.566,96493718.2,389254.987,2537.821,421852.082,2468.709,0.871,3.763,0.266,0.69,0.476,0.264,0.759,0.923,0.077,0.973,1.407,0,1557019.949,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.532,0.653,2.457,0.407,1687408.328,468.654,0.757,271.186,840.133,0,43.125,3.792,833.536,582.359
3463,9518,485.405,709.436,701.684,918.553,220.3,881.117,219.297,664.879,74346330.14,185054.004,2228.759,227932.855,2029.888,0.684,4.17,0.24,0.528,0.279,0.249,0.468,0.812,0.188,0.911,0.914,0,740216.017,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.309,0.764,3.185,0.314,911731.422,460.992,0.831,264.569,698.055,0,55.238,4.018,1392.203,137.089
1694,8091,650.339,707.76,687.347,833.338,424.986,783.841,367.61,664.851,127458973.9,332176.805,2223.493,347960.472,2162.51,0.919,1.961,0.51,0.78,0.609,0.469,0.844,0.955,0.045,0.973,0.938,0,1328707.218,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.212,0.825,1.617,0.618,1391841.888,556.166,0.794,667.821,718.831,0,41.5,2.132,597.276,341.819
8661,18574,575.486,722.057,678.816,790.846,178.405,696.788,169.991,661.696,50147458.38,260110.974,2268.407,294656.575,2050.941,0.797,4.433,0.226,0.728,0.53,0.244,0.635,0.883,0.117,0.904,1.844,0,1040443.897,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.165,0.858,3.805,0.263,1178626.299,428.61,0.736,682.721,687.418,0,52.593,4.099,1013.487,322.039
