Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Rectangularity,CylDia,CylLength,CylFit,Angularity,Ellipticity,Fiber Length,Fiber Width
 , ,µm,µm,µm,µm,µm,µm,µm,µm,µm³,µm²,µm,µm²,µm, , , , , , , , , , , , ,µm², , , , , , , , , , , ,µm²,µm, ,µm,µm, , , ,µm,µm
9813,17974,277.25,304.041,246.793,400.385,168.771,398.155,162.73,246.493,8731863.269,60371.861,955.173,61413.329,952.831,0.912,2.372,0.422,0.692,0.48,0.409,0.832,0.983,0.017,0.998,0.893,0,241487.443,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.622,0.616,1.462,0.684,245653.316,207.782,0.82,196.826,338.522,0,53.333,2.447,294.629,167.373
11608,23502,243.7,296.144,252.093,405.285,70.988,384.452,61.445,246.406,3797577.054,46644.557,930.364,49146.492,904.058,0.823,5.709,0.175,0.601,0.362,0.16,0.677,0.949,0.051,0.972,1.621,0,186578.229,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.608,0.622,3.551,0.282,196585.968,161.541,0.765,235.5,348.541,0,78.75,6.257,356.478,137.336
8747,15885,225.265,292.104,251.564,370.162,182.765,339.86,168.918,246.398,8911117.942,39854.43,917.673,46899.945,884.742,0.771,2.025,0.494,0.609,0.37,0.497,0.595,0.85,0.15,0.964,0.589,0,159417.719,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.471,0.68,1.376,0.727,187599.778,217.165,0.618,252.868,283.117,0,56.364,2.012,366.805,115.069
7203,12569,245.695,286.956,245.898,347.714,144.413,350.157,143.799,246.382,6465204.972,47411.408,901.5,50935.246,874.333,0.856,2.408,0.415,0.707,0.499,0.411,0.733,0.931,0.069,0.97,0.944,0,189645.633,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.414,0.707,1.703,0.587,203740.984,195.156,0.826,146.671,322.972,0,70,2.435,308.433,192.308
1967,7767,236.663,305.491,255.77,610.553,175.498,400.821,176.885,246.381,14349755.92,43989.48,959.73,54736.972,918.201,0.775,3.479,0.287,0.388,0.15,0.441,0.6,0.804,0.196,0.957,0.411,0,175957.918,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.387,0.419,1.457,0.686,218947.887,215.634,0.809,176.235,235.771,0,60,2.266,723.378,74.118
11482,22861,232.596,268.579,241.072,335.376,149.543,333.482,148.39,246.365,6330572.253,42490.665,843.765,45635.752,802.654,0.866,2.243,0.446,0.694,0.481,0.445,0.75,0.931,0.069,0.951,0.847,0,169962.659,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.391,0.719,1.612,0.62,182543.01,195.307,0.814,242.908,318.255,0,76,2.247,332.246,88.78
11610,23510,233.831,281.18,246.088,365.537,134.33,340.135,121.645,246.346,6326931.754,42943.15,883.352,45991.998,860.559,0.832,2.721,0.367,0.64,0.409,0.358,0.692,0.934,0.066,0.974,0.875,0,171772.599,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.485,0.673,1.832,0.546,183967.993,190.209,0.711,251.791,287.774,0,55.714,2.796,353.938,148.634
4260,8940,266.468,317.301,247.566,450.24,149.433,415.478,150.137,246.284,8721290.345,55767.141,996.831,61375.599,955.643,0.84,3.013,0.332,0.592,0.35,0.361,0.705,0.909,0.091,0.959,0.829,0,223068.565,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.819,0.55,1.657,0.604,245502.397,198.5,0.769,149.721,317.566,0,63.636,2.767,421.295,145.684
12045,28646,233.794,270.618,258.49,361.47,103.391,371.544,96.41,246.281,5058206.164,42929.485,850.173,44212.11,842.506,0.864,3.496,0.286,0.647,0.418,0.259,0.746,0.971,0.029,0.991,1.149,0,171717.942,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.398,0.715,2.5,0.4,176848.441,180.94,0.781,124.829,360.239,0,56.667,3.854,295.519,118.917
9075,16499,295.487,459.906,265.771,731.679,90.471,738.042,74.677,246.256,9211632.153,68574.943,1444.838,78804.322,1389.995,0.642,8.087,0.124,0.404,0.163,0.101,0.413,0.87,0.13,0.962,1.036,0,274299.771,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.753,0.363,2.938,0.34,315217.286,178.121,0.711,215.782,696.913,0,63.889,9.883,848.69,117.416
1887,7734,200.969,277.233,281.818,351.796,92.017,370.819,89.564,246.248,4776667.263,31720.929,870.952,39807.737,836.29,0.725,3.823,0.262,0.571,0.326,0.242,0.525,0.797,0.203,0.96,0.98,0,126883.715,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.248,0.801,3.063,0.327,159230.947,186.917,0.727,92.2,324.017,0,66.667,4.14,470.896,81.299
3331,8339,323.662,418.372,281.217,712.873,204.863,672.103,186.9,246.242,21503866.97,82276.009,1314.353,88898.353,1298.66,0.774,3.48,0.287,0.454,0.206,0.278,0.598,0.926,0.074,0.988,0.563,0,329104.036,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.535,0.394,1.373,0.728,355593.413,243.04,0.802,207.987,519.327,0,60,3.596,764.539,125.557
7369,12889,306.026,426.788,259.033,667.083,159.655,643.693,142.952,246.217,14444992.79,73554.046,1340.794,79219.013,1325.777,0.717,4.178,0.239,0.459,0.21,0.222,0.514,0.928,0.072,0.989,0.691,0,294216.186,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.575,0.388,1.622,0.616,316876.054,209.344,0.687,202.069,642.001,0,66,4.503,600.546,116.83
4761,9347,210.916,259.521,253.451,401.641,99.422,415.706,84.303,246.214,5299257.433,34938.924,815.31,37499.383,804.135,0.813,4.04,0.248,0.525,0.276,0.203,0.661,0.932,0.068,0.986,0.875,0,139755.696,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.585,0.631,2.549,0.392,149997.532,176.437,0.804,193.931,294.618,0,92,4.931,358.058,83.26
8770,15939,263.22,315.847,267.806,419.402,131.273,423.909,120.356,246.2,7720165.313,54416.046,992.262,58046.322,983.301,0.833,3.195,0.313,0.628,0.394,0.284,0.695,0.937,0.063,0.991,0.988,0,217664.182,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.566,0.639,2.04,0.49,232185.289,199.54,0.732,170.697,374.045,0,57.778,3.522,361.975,107.741
11842,25068,237.059,279.632,261.258,357.58,156.357,333.278,147.742,246.162,7648197.905,44136.99,878.491,45966.845,875.014,0.848,2.287,0.437,0.663,0.44,0.443,0.719,0.96,0.04,0.996,0.789,0,176547.959,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.369,0.731,1.671,0.598,183867.38,208.807,0.683,162.362,337.854,0,55,2.256,299.543,178.597
11433,22546,242.448,271.135,252.098,322.062,153.699,336.345,154.238,246.146,6533985.33,46166.58,851.796,49956.288,829.655,0.894,2.095,0.477,0.753,0.567,0.459,0.8,0.924,0.076,0.974,0.933,0,184666.321,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.278,0.783,1.64,0.61,199825.153,202.899,0.813,224.166,250.596,0,76.667,2.181,344.827,147.878
3824,8613,210.901,272.876,264.359,354.24,132.296,320.878,126.76,246.146,6486918.621,34933.865,857.264,41518.535,810.213,0.773,2.678,0.373,0.595,0.354,0.395,0.597,0.841,0.159,0.945,0.745,0,139735.46,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.34,0.746,1.998,0.5,166074.142,198.328,0.652,286.89,291.273,0,72.727,2.531,375.358,49.467
11181,20968,299.461,418.283,274.175,618.664,167.845,619.562,150.736,246.138,14906947.03,70432.067,1314.074,78147.143,1284.628,0.716,3.686,0.271,0.484,0.234,0.243,0.513,0.901,0.099,0.978,0.678,0,281728.268,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.256,0.443,1.634,0.612,312588.573,221.01,0.674,275.081,588.704,0,61,4.11,550.754,164.025
1359,7491,227.64,262.537,249.779,368.633,121.514,326.545,120.86,246.105,5858323.969,40699.448,824.783,43150.283,814.152,0.867,3.034,0.33,0.618,0.381,0.37,0.752,0.943,0.057,0.987,0.909,0,162797.794,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.476,0.678,2.056,0.486,172601.134,185.646,0.8,121.684,312.753,0,61.429,2.702,305.698,187.17
2428,7945,226.523,258.899,237.679,314.067,133.325,309.159,124.67,246.061,5211034.427,40300.883,813.356,43201.502,806.531,0.875,2.356,0.425,0.721,0.52,0.403,0.766,0.933,0.067,0.992,0.962,0,161203.533,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.321,0.757,1.783,0.561,172806.01,185.502,0.731,193.737,296.327,0,65.714,2.48,236.86,164.933
9934,18127,260.694,292.813,236.844,374.594,188.142,348.674,192.974,246.059,8739946.472,53376.626,919.898,55845.458,908.694,0.89,1.991,0.502,0.696,0.484,0.553,0.793,0.956,0.044,0.988,0.757,0,213506.505,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.582,0.632,1.259,0.794,223381.832,212.493,0.832,188.206,335.633,0,60,1.807,248.201,205.37
10174,18501,234.801,248.915,245.493,279.749,152.178,269.682,133.598,246.037,5472172.119,43300.163,781.989,44724.856,769.768,0.943,1.838,0.544,0.839,0.704,0.495,0.89,0.968,0.032,0.984,1.017,0,173200.652,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.14,0.878,1.613,0.62,178899.422,198.836,0.792,236.818,246.481,0,56.667,2.019,240.877,99.104
582,7098,230.17,288.195,273.161,362.499,166.599,367.279,142.622,246.006,8637635.651,41608.889,905.392,46637.427,891.891,0.799,2.176,0.46,0.635,0.403,0.388,0.638,0.892,0.108,0.985,0.689,0,166435.555,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.327,0.754,1.64,0.61,186549.708,219.88,0.715,279.566,281.492,0,55,2.575,334.007,107.29
1387,7517,281.221,496.651,309.5,715.805,180.771,714.79,160.067,245.998,20969190.18,62113.542,1560.274,90996.861,1394.536,0.566,3.96,0.253,0.393,0.154,0.224,0.321,0.683,0.317,0.894,0.48,0,248454.168,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.313,0.432,1.712,0.584,363987.446,245.135,0.507,225.09,715.48,0,57.143,4.466,729.756,111.974
11706,23908,213.429,234.248,238.137,299.214,123.137,286.363,121.323,245.997,4594035.346,35776.563,735.912,36740.091,732.034,0.911,2.43,0.412,0.713,0.509,0.424,0.83,0.974,0.026,0.995,0.971,0,143106.252,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.256,0.796,1.934,0.517,146960.363,180.637,0.836,235.682,248.724,0,56.667,2.36,239.821,108.455
6900,12010,270.478,378.73,255.781,541.069,229.885,569.601,167.106,245.99,16658262.32,57458.438,1189.815,75949.393,1076.925,0.714,2.354,0.425,0.5,0.25,0.293,0.51,0.757,0.243,0.905,0.462,0,229833.752,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.115,0.473,1.113,0.899,303797.573,242.833,0.686,249.065,362.591,0,62.857,3.409,698.204,74.903
7416,13013,279.641,306.651,256.062,382.609,244.21,347.023,230.319,245.955,12527483.68,61417.487,963.373,64123.668,954.277,0.912,1.567,0.638,0.731,0.534,0.664,0.832,0.958,0.042,0.991,0.657,0,245669.946,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.494,0.669,1.049,0.954,256494.671,250.136,0.735,269.125,286.927,0,56.667,1.507,0,0
12131,31642,242.808,296.529,281.193,367.547,125.207,393.978,122.799,245.949,6775554.396,46303.559,931.572,50787.859,910.616,0.819,2.936,0.341,0.661,0.436,0.312,0.67,0.912,0.088,0.978,1.006,0,185214.236,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.307,0.765,2.246,0.445,203151.435,203.2,0.818,128.687,363.608,0,85,3.208,353.626,168.837
11457,22675,339.996,466.431,255.155,663.415,189.868,648.059,174.54,245.942,16828319.77,90790.115,1465.337,100653.179,1433.965,0.729,3.494,0.286,0.512,0.263,0.269,0.531,0.902,0.098,0.979,0.721,0,363160.461,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.6,0.385,1.344,0.744,402612.716,222.512,0.683,255.272,649.912,0,69,3.713,636.15,148.962
1585,7600,254.049,356.047,291.005,488.074,157.616,516.477,134.883,245.925,11721521.03,50690.416,1118.556,59308.965,1065.113,0.714,3.097,0.323,0.521,0.271,0.261,0.509,0.855,0.145,0.952,0.659,0,202761.665,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.677,0.596,1.846,0.542,237235.859,224.31,0.723,178.844,415.867,0,76,3.829,487.827,76.016
365,6917,269.448,317.449,255.009,400.362,206.61,380.498,202.189,245.899,11044825.88,57021.536,997.294,63188.486,976.08,0.849,1.938,0.516,0.673,0.453,0.531,0.72,0.902,0.098,0.979,0.689,0,228086.144,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.57,0.637,1.234,0.81,252753.943,230.81,0.733,209.241,332.915,0,60.909,1.882,355.507,148.578
11120,20731,245.787,275.412,268.35,385.938,130.536,347.867,122.973,245.898,7078608.208,47446.784,865.232,50069.571,852.637,0.892,2.957,0.338,0.637,0.406,0.354,0.796,0.948,0.052,0.985,0.942,0,189787.135,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.438,0.695,2.056,0.486,200278.282,199.443,0.786,191.078,260.073,0,64.444,2.829,294.547,205.236
9421,17178,274.132,327.961,255.19,431.954,150.66,420.901,150.296,245.895,8695604.349,59021.425,1030.319,62601.32,1005.124,0.836,2.867,0.349,0.635,0.403,0.357,0.699,0.943,0.057,0.976,0.907,0,236085.698,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.693,0.591,1.694,0.59,250405.282,202.925,0.759,255.949,416.723,0,58.889,2.8,371.685,138.091
4249,8921,240.141,299.219,259.23,449.82,83.971,445.716,85.055,245.889,5126873.245,45292.079,940.025,48601.914,912.607,0.803,5.357,0.187,0.534,0.285,0.191,0.644,0.932,0.068,0.971,1.199,0,181168.318,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.735,0.576,3.087,0.324,194407.657,171.601,0.804,84.035,322.351,0,67.692,5.24,433.519,163.838
11742,24068,229.627,258.735,247.122,321.699,157.13,314.521,153.941,245.87,6540638.221,41412.92,812.841,43186.08,806.865,0.887,2.047,0.488,0.714,0.51,0.489,0.788,0.959,0.041,0.993,0.819,0,165651.679,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.302,0.768,1.573,0.636,172744.319,202.126,0.798,173.144,302.471,0,61.667,2.043,248.114,154.721
1460,7540,245.907,330.181,265.944,487.719,117.075,517.062,95.897,245.865,7950989.935,47493.156,1037.296,53245.574,1009.72,0.745,4.166,0.24,0.504,0.254,0.185,0.555,0.892,0.108,0.973,0.832,0,189972.624,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.834,0.545,2.272,0.44,212982.297,191.509,0.703,179.968,454.871,0,66.667,5.392,467.015,101.631
8226,14752,249.906,278.845,253.868,367.173,179.706,358.089,172.63,245.86,8770810.383,49050.514,876.019,51207.207,865.179,0.896,2.043,0.489,0.681,0.463,0.482,0.803,0.958,0.042,0.988,0.743,0,196202.055,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.446,0.691,1.413,0.708,204828.829,216.787,0.784,258.342,270.839,0,58.75,2.074,266.71,177.737
7343,12835,257.87,388.297,261.359,520.192,179.005,535.668,154.888,245.844,12742778.8,52226.48,1219.871,67772.53,1069.657,0.664,2.906,0.344,0.496,0.246,0.289,0.441,0.771,0.229,0.877,0.561,0,208905.92,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.99,0.502,1.46,0.685,271090.12,220.182,0.648,194.049,444.451,0,80,3.458,629.311,78.005
7321,12792,197.721,267.345,249.88,397.693,82.847,383.364,82.188,245.833,4310753.104,30704.122,839.889,33438.664,826.741,0.74,4.8,0.208,0.497,0.247,0.214,0.547,0.918,0.082,0.984,0.932,0,122816.488,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.592,0.628,3.016,0.332,133754.656,166.363,0.786,89.382,378.378,0,70,4.664,360.149,98.531
5208,9716,256.769,274.291,247.266,352.753,171.458,337.183,176.163,245.827,7830529.065,51781.513,861.71,52711.893,858.989,0.936,2.057,0.486,0.728,0.53,0.522,0.876,0.982,0.018,0.997,0.856,0,207126.051,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.427,0.701,1.442,0.693,210847.571,209.362,0.848,171.505,283.989,0,60,1.914,0,0
7011,12201,218.548,260.329,260.114,375.382,134.286,378.578,129.388,245.79,6865386.601,37513.152,817.847,40811.244,801.929,0.84,2.795,0.358,0.582,0.339,0.342,0.705,0.919,0.081,0.981,0.744,0,150052.607,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.443,0.693,1.937,0.516,163244.978,197.2,0.732,140.167,374.129,0,68,2.926,305.513,125.561
10481,19152,234.757,255.061,252.015,298.131,163.151,293.507,164.994,245.783,6418343.122,43283.977,801.299,44214.517,797.518,0.92,1.827,0.547,0.787,0.62,0.562,0.847,0.979,0.021,0.995,0.89,0,173135.906,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.183,0.845,1.545,0.647,176858.068,207.583,0.783,164.115,287.676,0,55,1.779,0,0
1221,7421,231.756,249.821,244.353,294.748,175.159,284.032,168.962,245.77,6605390.54,42184.312,784.836,43377.157,777.953,0.928,1.683,0.594,0.786,0.618,0.595,0.861,0.973,0.027,0.991,0.817,0,168737.248,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.206,0.829,1.395,0.717,173508.629,209.756,0.81,229.686,254.211,0,68,1.681,268.705,159.52
5350,9864,261.578,294.652,257.343,375.038,197.367,354.331,185.554,245.757,9973831.178,53739.287,925.676,54848.701,921.513,0.888,1.9,0.526,0.697,0.486,0.524,0.788,0.98,0.02,0.996,0.726,0,214957.148,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.457,0.686,1.304,0.767,219394.803,227.355,0.765,210.778,354.428,0,56.667,1.91,278.492,172.301
10241,18627,214.892,266.338,253.836,339.432,98.465,330.606,88.646,245.717,4442079.902,36268.596,836.727,40377.963,820.242,0.807,3.447,0.29,0.633,0.401,0.268,0.651,0.898,0.102,0.98,1.085,0,145074.382,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.337,0.748,2.578,0.388,161511.853,176.15,0.669,176.435,337.449,0,67.143,3.73,314.08,64.574
5938,10591,244.43,301.011,251.825,506.607,107.08,487.405,97.245,245.709,7152842.528,46924.565,945.654,50980.601,929.418,0.812,4.731,0.211,0.482,0.233,0.2,0.659,0.92,0.08,0.983,0.865,0,187698.26,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.012,0.497,2.352,0.425,203922.406,179.453,0.752,261.241,329.884,0,71.25,5.012,512.306,65.079
4357,9037,276.013,341.259,243.357,459.006,163.662,425.688,149.418,245.691,9572129.929,59833.966,1072.097,64835.064,1039.114,0.809,2.805,0.357,0.601,0.362,0.351,0.654,0.923,0.077,0.969,0.796,0,239335.865,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.886,0.53,1.487,0.673,259340.256,203.509,0.744,239.029,365.893,0,57.692,2.849,414.56,171.022
3004,8197,231.416,265.46,238.884,386.361,138.87,382.717,131.667,245.656,6711013.603,42060.8,833.966,44893.693,822.233,0.872,2.782,0.359,0.599,0.359,0.344,0.76,0.937,0.063,0.986,0.784,0,168243.2,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.617,0.618,1.72,0.581,179574.773,188.877,0.806,239.989,259.743,0,71.667,2.907,327.554,196.665
9980,18169,243.426,287.021,270.605,395.899,84.1,378.633,75.008,245.624,4717537.082,46539.731,901.702,48364.125,894.167,0.848,4.707,0.212,0.615,0.378,0.198,0.719,0.962,0.038,0.992,1.398,0,186158.925,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.463,0.684,3.218,0.311,193456.501,177.353,0.766,266.667,306.148,0,70,5.048,320.752,96.872
9121,16613,271.576,337.255,243.002,484.942,164.141,422.191,157.002,245.602,10127830.08,57925.936,1059.517,60652.74,1044.605,0.805,2.954,0.338,0.56,0.314,0.372,0.648,0.955,0.045,0.986,0.728,0,231703.743,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.996,0.501,1.48,0.675,242610.961,203.572,0.709,237.231,390.308,0,58.571,2.689,415.603,138.213
11508,23087,307.535,358.008,251.497,502.232,190.711,473.978,189.647,245.601,12612817.77,74281.253,1124.714,76108.612,1120.455,0.859,2.633,0.38,0.612,0.375,0.4,0.738,0.976,0.024,0.996,0.776,0,297125.012,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.997,0.501,1.319,0.758,304434.448,221.104,0.772,190.733,429.528,0,53.333,2.499,391.826,176.753
10816,20002,261.8,305.797,262.355,389.4,135.749,366.07,130.843,245.597,7261390.741,53830.583,960.691,56347.784,950.119,0.856,2.869,0.349,0.672,0.452,0.357,0.733,0.955,0.045,0.989,1.018,0,215322.331,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.484,0.674,1.933,0.517,225391.135,199.052,0.74,135.751,382.212,0,60,2.798,343.349,100.087
5842,10456,214.629,255.092,241.362,359.024,127.568,352.82,115.922,245.576,5788044.234,36179.706,801.395,37840.839,792.236,0.841,2.814,0.355,0.598,0.357,0.329,0.708,0.956,0.044,0.989,0.79,0,144718.826,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.487,0.672,1.892,0.529,151363.358,184.465,0.75,146.153,345.25,0,66,3.044,290.844,132.362
8748,15886,236.449,279.53,266.645,415.139,133.775,399.215,126.105,245.551,7753540.25,43910.168,878.17,47577.899,860.206,0.846,3.103,0.322,0.57,0.324,0.316,0.716,0.923,0.077,0.98,0.791,0,175640.672,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.557,0.642,1.993,0.502,190311.596,200.21,0.805,187.119,303.584,0,62.857,3.166,320.683,126.099
109,6532,235.871,314.569,268.144,628.699,120.698,517.053,123.182,245.55,10653969.63,43695.733,988.247,48963.975,963.67,0.75,5.209,0.192,0.375,0.141,0.238,0.562,0.892,0.108,0.975,0.576,0,174782.932,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.345,0.427,2.222,0.45,195855.901,194.421,0.644,206.815,311.088,0,66.667,4.197,627.058,67.515
9014,16406,241.647,272.051,266.127,403.718,187.853,361.707,176.971,245.527,10567806.83,45862.105,854.674,48851.591,837.151,0.888,2.149,0.465,0.599,0.358,0.489,0.789,0.939,0.061,0.979,0.605,0,183448.419,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.517,0.659,1.417,0.706,195406.362,226.99,0.795,202.388,300.628,0,62.727,2.044,491.324,95.632
5591,10138,265.32,317.896,249.337,461.233,176.045,413.475,157.132,245.507,10600593.07,55287.968,998.699,58157.127,981.434,0.835,2.62,0.382,0.575,0.331,0.38,0.697,0.951,0.049,0.983,0.681,0,221151.873,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.85,0.541,1.416,0.706,232628.509,212.691,0.703,251.192,289.539,0,61.25,2.631,400.45,167.818
1624,7617,220.858,257.195,234.824,311.094,80.357,271.007,75.072,245.466,3073652.651,38310.353,808.002,41993.629,789.591,0.859,3.871,0.258,0.71,0.504,0.277,0.737,0.912,0.088,0.977,1.533,0,153241.411,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.325,0.755,2.922,0.342,167974.517,157.59,0.819,204.432,248.262,0,85,3.61,265.99,175.575
11570,23375,227.954,301.361,269.565,411.125,123.2,376.312,118.125,245.44,7149051.379,40811.595,946.755,46773.959,902.634,0.756,3.337,0.3,0.554,0.307,0.314,0.572,0.873,0.127,0.953,0.806,0,163246.378,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.525,0.656,2.188,0.457,187095.836,196.383,0.725,123.754,334.455,0,62,3.186,612.169,72.23
6167,10881,288.539,388.673,256.684,546.563,112.575,592.654,100.636,245.437,8269457.022,65387.912,1221.052,68344.362,1212.723,0.742,4.855,0.206,0.528,0.279,0.17,0.551,0.957,0.043,0.993,1.063,0,261551.648,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.129,0.47,2.28,0.439,273377.448,184.629,0.799,118.046,539.418,0,48.75,5.889,494.832,123.486
10018,18209,315.834,378.358,264.542,517.997,140.857,503.764,136.153,245.432,10106475.24,78344.464,1188.647,82466.781,1167.045,0.835,3.677,0.272,0.61,0.372,0.27,0.697,0.95,0.05,0.982,1.074,0,313377.857,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.958,0.511,1.878,0.532,329867.125,202.7,0.748,210.765,456.584,0,50.769,3.7,427.721,124.182
4242,8919,229.325,281.42,254.708,364.38,75.176,371.098,58.277,245.387,3653205.227,41304.22,884.107,44111.121,864.748,0.815,4.847,0.206,0.629,0.396,0.157,0.664,0.936,0.064,0.978,1.508,0,165216.878,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.431,0.699,3.388,0.295,176444.486,164.942,0.803,92.347,339.643,0,66.667,6.368,379.004,151.097
35,6330,240.264,285.956,247.247,389.77,149.864,388.635,140.314,245.386,7561965.787,45338.586,898.356,47499.679,887.789,0.84,2.601,0.384,0.616,0.38,0.361,0.706,0.955,0.045,0.988,0.776,0,181354.344,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.576,0.634,1.65,0.606,189998.716,198.555,0.784,200.482,355.27,0,66,2.77,323.76,116.309
7777,13698,243.758,274.574,244.423,331.823,203.111,299.101,210.273,245.367,8625418.91,46666.827,862.601,49224.779,853.788,0.888,1.634,0.612,0.735,0.54,0.703,0.788,0.948,0.052,0.99,0.692,0,186667.308,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.358,0.737,1.203,0.831,196899.116,223.767,0.831,214.239,260.036,0,55,1.422,266.326,185.179
5601,10148,228.492,259.547,242.809,324.583,133.598,292.85,119.863,245.364,5512991.785,41004.401,815.391,43296.434,804.691,0.88,2.43,0.412,0.704,0.496,0.409,0.775,0.947,0.053,0.987,0.946,0,164017.603,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.337,0.748,1.817,0.55,173185.736,188.203,0.871,226.673,244.057,0,66,2.443,243.094,189.438
10701,19700,243.707,277.164,241.484,365.391,166.422,326.243,157.416,245.348,7688710.637,46647.076,870.736,48698.321,860.344,0.879,2.196,0.455,0.667,0.445,0.483,0.773,0.958,0.042,0.988,0.767,0,186588.302,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.513,0.661,1.451,0.689,194793.284,203.953,0.822,234.684,280.827,0,70,2.072,279.738,135.981
7333,12819,284.708,349.663,264.195,465.055,179.971,483.315,166.691,245.342,11577887.78,63663.267,1098.5,71555.518,1074.378,0.814,2.584,0.387,0.612,0.375,0.345,0.663,0.89,0.11,0.978,0.761,0,254653.066,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.76,0.568,1.468,0.681,286222.07,222.083,0.729,264.544,431.269,0,52.727,2.899,446.596,186.226
12010,27178,263.123,365.723,308.73,506.382,97.856,468.692,95.113,245.334,8010158.05,54375.868,1148.952,62394.358,1087.268,0.719,5.175,0.193,0.52,0.27,0.203,0.518,0.871,0.129,0.946,1.097,0,217503.473,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.64,0.61,3.155,0.317,249577.433,203.293,0.683,177.493,487.322,0,68.182,4.928,748.885,99.694
